,exp1,exp2,exp3,exp4
AT5G59770,35.20889487,34.66223215,28.68046499,20.34514582
AT3G59970,136.6570684,126.6267473,124.657886,122.8824043
AT4G24830,37.856854,31.90488108,23.18897446,22.79125906
AT3G01090,17.14485906,16.41340254,19.54923817,23.26028098
AT1G64330,11.52416383,27.95113903,13.45529754,18.09096425
AT2G06530,72.57546449,64.60262011,69.43298036,69.12658559
AT5G20920,37.07166427,40.52114903,41.68231525,46.59422059
AT2G46500,34.90464811,22.69143791,18.31328875,22.81195244
AT1G70570,21.78848039,24.28321,25.9194585,33.06312422
AT2G04780,19.46685848,18.73106541,11.45069181,6.64898848
AT3G01810,19.61229272,26.32527341,28.45418221,15.71294846
AT3G05120,6.933650018,10.3105248,22.1878409,19.70881773
AT3G50690,17.4044646,19.81700064,19.82273968,31.34693813
AT5G02270,37.77256871,35.53125019,21.90136204,27.54210721
AT5G11580,9.022005834,14.24617283,23.38201707,23.64789243
AT5G25540,17.12778749,21.21776169,27.15119254,30.15107317
AT1G06640,21.30175542,14.83880643,13.33059682,7.048954143
AT4G26750,10.61234374,17.59046287,21.19644304,28.09875932
AT3G47450,16.49271086,20.18333342,14.99151838,23.06825335
AT3G07170,20.86824651,27.34110949,28.19434426,33.55812461
AT1G80780,27.55666544,15.43352494,11.73306052,12.67613263
AT4G25830,15.83605622,16.12683038,7.015797575,3.861981997
AT4G30010,95.59946452,108.395138,93.89136872,99.63620076
AT5G55620,56.52540934,58.64949664,46.9399663,61.99459871
AT1G69420,20.98100206,15.79797222,7.791917528,6.507356682
AT2G26190,23.90676653,12.30895379,11.94906816,13.01079584
AT5G21274,34.8369059,39.54102118,39.70627046,43.92024783
AT3G06860,16.54292395,16.14820011,17.70718048,20.51934625
AT1G27310,36.14366658,39.60422868,33.59659149,42.81222409
AT5G42720,27.21267166,20.31392087,11.90810725,13.57902394
AT2G19650,18.55544581,10.48389263,1.858638786,11.81081327
AT2G21440,7.791770876,6.601922984,6.002526407,14.20420807
AT5G01100,10.74786382,4.849520046,16.68918324,3.96390036
AT4G23820,12.39283491,21.91998172,13.98780464,10.94379032
AT5G40810,61.50935196,63.3365234,59.62414133,61.82643331
AT5G19390,33.44592606,33.06072422,23.1227445,19.1423236
AT4G30240,6.932306968,13.7203379,24.14135877,14.15092164
AT5G47570,96.65688871,96.07745646,84.05423644,87.73833996
AT4G37450,9.994301961,16.75345621,4.727802132,1.64502763
AT1G61870,5.264064886,5.601419482,8.869418006,15.38213138
AT1G63000,38.82161222,36.80746769,32.66052744,25.29800546
AT5G49760,14.80359462,23.08429292,25.36554291,18.2437291
AT4G14900,15.39970849,13.8862358,15.72363872,25.675043
AT5G48545,24.30433625,15.66413998,8.96506341,9.953048135
AT4G28100,17.00717336,7.521319432,2.219962711,1.639094024
AT1G72510,20.7074512,12.66381023,3.396388548,9.45003071
AT2G36000,23.95391478,13.12540993,8.529011809,8.713154065
AT3G06610,16.80863866,20.12457692,16.82942243,23.41127238
AT4G13220,45.83388217,45.22123959,39.29765137,33.86651325
AT4G03390,6.767244449,18.42054683,7.100717543,2.700032924
AT5G64620,8.685982208,18.9798414,25.53368378,20.60683965
AT5G23040,93.88348526,101.5939447,85.58470881,96.62809787
AT5G23290,8.825561064,11.73914646,12.88022842,16.43927707
AT5G05470,7.426229894,8.620186765,10.07532527,15.14324154
AT1G51570,29.97969887,28.41457674,17.32816982,19.97435553
AT1G75190,1.953097983,18.03947513,13.95059329,7.613998139
AT2G35930,14.64629268,0.588038893,0.891003273,0.941978756
AT3G15770,18.42936764,9.952165656,3.453016109,3.704065977
AT4G21450,28.62843663,25.70371227,31.25232539,36.32216276
AT1G28200,15.8511704,16.73689454,23.70545363,30.77283072
AT1G58440,15.72661946,24.13451012,12.52867692,7.495127751
AT4G11211,18.96537771,15.73406996,16.27843695,7.505902061
AT2G42320,5.452492249,18.39328041,12.78751005,5.153958925
AT2G41530,44.92998179,34.4492188,28.36420961,31.63015233
AT3G12980,5.224581859,8.247588719,20.62239382,11.17783287
AT4G29130,43.30777005,36.91995514,28.78109845,30.31531554
AT5G66052,3.203461328,5.599641033,10.59304685,11.32325877
AT4G31790,3.748207367,4.8250955,5.569456386,12.68017855
AT4G29390,28.58302515,39.09784283,30.08433239,35.2632677
AT1G65700,5.151124959,5.800497269,9.67438598,15.6881197
AT1G18200,14.56791311,8.924997105,16.69129909,5.770863232
AT1G28400,26.93498473,21.66175862,11.99224459,15.80292292
AT1G22330,3.635240021,15.26535236,2.430877993,0.529989089
AT3G27060,21.72470337,9.7985913,6.615250624,10.52023073
AT3G53400,24.22605251,19.30593056,18.76599531,34.2726669
AT1G07590,50.45728746,51.94979039,50.31647629,42.15756187
AT1G61210,27.02761095,14.62158283,11.3721023,12.96606636
AT2G26340,62.4056567,60.62228067,55.0187332,50.86190171
AT5G48380,19.6879278,19.31372626,24.97156459,33.76754551
AT3G03100,97.51290442,107.4000684,92.35417688,95.10991326
AT2G28605,35.86345549,33.0347146,23.02199852,22.99902413
AT5G41990,14.00006219,14.32359392,18.95037462,24.78709986
AT5G06390,21.70607355,22.08689687,13.49372062,9.141033534
AT1G60270,18.07291195,12.42236821,7.500766063,3.855985303
AT5G57020,15.69413824,16.41266799,21.61642885,28.29800902
AT3G56990,3.838029074,3.988996919,3.96540087,10.21124889
AT3G62310,14.43323047,15.63059675,20.27939362,26.41205805
AT5G02760,4.160633132,12.64161035,17.39517349,4.517974264
AT2G14045,23.48649502,26.05634587,20.96045087,12.40501714
AT1G22430,23.72955215,21.4031301,14.6266981,9.92303132
AT1G15750,32.27201862,27.17552879,23.50507573,24.68544474
AT2G26730,20.67687881,30.43373692,36.17383949,33.6727505
AT3G06770,8.762237268,15.18528844,1.852921957,0.637043418
AT5G41260,4.84971785,13.77074295,19.55802651,19.97090036
AT4G39970,59.20125385,50.134043,50.46849259,42.56312011
AT4G10430,24.54033477,21.08497838,13.12687511,11.18140514
AT1G12580,45.70307682,46.10018922,31.99543052,38.70290376
AT3G54000,13.65859817,11.57088763,2.905856236,0.666009563
AT2G25620,7.94908029,8.366128617,9.368670106,19.80900022
AT1G24050,29.041778,27.88880297,26.35417662,29.10640385
AT4G31340,32.30808029,32.72515686,33.94709505,35.42837616
AT5G08040,36.74897156,41.79255402,30.52908472,31.84941663
AT1G77810,2.228747251,6.10980803,12.40421122,15.69502134
AT4G22590,21.22092593,26.02989493,33.0002283,20.97686724
AT1G75500,46.50315428,52.49565504,42.02002772,58.03164691
AT5G18100,26.72743451,23.78999442,15.95680643,12.94103649
AT5G15600,16.33261486,9.139510304,5.324811374,2.385953662
AT5G66860,12.76597574,12.63960632,9.573403309,15.85731204
AT5G58920,11.96520101,13.00893813,12.5272736,16.79031801
AT1G49140,41.98586541,41.28599391,33.44890347,31.94486564
AT1G79390,14.19083634,13.34067435,10.80431667,15.73835222
AT2G24120,8.065490537,5.419790772,3.790574542,12.74220162
AT1G03910,14.3210851,14.76351768,18.79657262,27.71793277
AT3G18390,52.69702137,52.8066019,41.91635363,47.42573805
AT5G17030,0.087037545,0.282433345,3.658739229,15.17568513
AT4G16870,1.731879006,11.48992022,18.65761396,12.64287645
AT2G27230,16.16312952,11.64394846,19.03252775,27.25488951
AT1G16510,0.608158269,1.430199216,2.982819775,15.75464755
AT2G21280,69.46096702,64.09560395,53.22137148,59.00898582
AT2G37680,3.609321736,5.280308836,7.686318142,12.64319642
AT5G23210,7.715102546,18.63192652,10.26956576,3.50401505
AT1G54290,18.92499615,18.90624497,28.60424151,32.36686978
AT3G25910,17.77020929,18.85800224,26.66518176,29.49705449
AT5G47780,23.58193754,33.64160344,22.76261274,16.72917014
AT5G04360,10.81084,9.980927662,17.20748893,24.82481465
AT3G54140,34.48001136,34.53886188,33.46348533,41.02521943
AT1G33810,56.85413618,62.75188077,46.24439105,52.33714665
AT1G04810,12.08099692,12.06555927,16.42226641,20.57319094
AT4G36680,2.761933766,2.418171105,3.751356457,9.305240516
AT4G12610,10.69229459,12.22213414,13.26746877,20.57114107
AT2G16070,34.19972422,27.57412394,20.7502668,24.90732873
AT5G43830,70.77361615,58.39474045,56.37295796,55.71817325
AT4G27940,24.06442964,15.91123072,25.49831294,30.37356216
AT5G58230,11.23195148,10.98036891,13.85443944,20.70112833
AT5G07340,8.640030614,8.799632689,13.72831968,18.70912287
AT1G01910,15.67804088,21.08379455,27.2732908,31.80376391
AT4G15700,2.392354275,4.233046652,12.38625069,16.29160597
AT2G19385,3.013033887,3.188913357,2.514269493,6.713330272
AT4G04850,52.47666608,45.54971376,43.31954137,36.17412936
AT3G17840,19.12094988,13.66692216,5.270943842,4.396221775
AT3G42790,30.75294133,35.64162614,40.51921776,43.91205494
AT4G37820,15.12451876,23.01151344,27.01047096,18.7677719
AT3G26960,19.33398781,14.07695206,5.913905527,4.442168345
AT3G05760,13.30009993,13.81921654,15.50628695,19.97725634
AT1G01610,16.57857993,19.58952982,15.92786945,29.47390935
AT2G24765,20.55453796,23.34837751,26.28933476,31.50513176
AT4G04830,19.30720552,9.988792441,8.371700984,3.713050799
AT4G34750,1.634298553,13.57026519,15.63540454,6.357922759
AT3G51890,9.509781466,8.375198959,9.925810982,22.56081863
AT4G33565,11.34164168,9.481095244,10.22390635,24.34466392
AT2G39900,2.426043379,7.845083492,16.2850095,16.4327169
AT4G27390,24.09988723,28.7074671,32.34599942,32.33726818
AT4G15780,31.53512452,26.98801419,19.30880592,16.28518185
AT1G50460,15.54646556,17.96300636,10.22271087,5.717939735
AT5G05220,0.073985752,4.49E-05,0.350662854,10.67803562
AT2G32730,24.5685096,22.02221334,23.68432719,28.78226969
AT3G43520,62.24649637,64.82318696,58.49069507,69.32015288
AT5G49015,0.184989853,5.326453427,16.64758289,10.14891063
AT1G60790,10.24768699,13.81613304,22.64212079,24.5236937
AT2G42710,7.991709841,6.484741225,4.46940947,10.84929369
AT1G65010,17.92709627,18.42578789,8.983722741,4.664141871
AT1G22882,6.931653213,20.70709654,5.880124638,7.822027662
AT2G35060,14.50436396,21.587,21.58687408,19.62537337
AT3G44860,26.17777319,25.00076195,30.93493563,14.35234144
AT5G44520,35.53759701,33.44438156,28.62671626,24.20589972
AT4G07410,11.21308106,11.63451088,15.61424478,19.42820457
AT5G03430,34.87250877,27.12837257,22.24085919,20.04704252
AT5G20380,48.94918189,44.70048553,40.69288422,38.88947654
AT2G28080,7.810063981,13.33587362,20.14031776,9.510831077
AT5G06140,20.09933406,21.83418779,23.29727058,27.51324899
AT3G54540,30.6325343,33.40692388,32.81462056,42.48304297
AT1G34220,9.259298688,16.0042501,25.7416257,19.90986577
AT3G18680,34.00112702,29.46677749,19.94450298,27.78123808
AT5G51545,37.42463783,35.54298133,27.60799602,27.54585332
AT2G41110,23.80847319,36.65051043,32.83713407,34.92565753
ATCG00710,10.28518035,6.029460815,9.618761442,5.90247564
AT3G22300,6.704949554,6.442971889,6.224384376,12.21325682
AT2G06025,22.22423047,23.42168853,28.78554322,37.24878782
AT3G59670,4.039847893,3.25011668,4.159287528,8.639290191
AT3G15680,17.75075272,11.27296015,3.17305757,4.070072074
AT1G63980,35.75548,38.24740248,33.59341319,40.0312961
AT5G23660,45.20715865,46.03242853,57.15907035,42.67499551
AT2G39770,72.35721334,73.4646447,70.69676683,67.06372643
AT1G31300,26.10818792,27.08255119,15.79687421,13.837296
AT1G17380,15.0937336,3.324872153,2.328887749,0.580015371
AT2G32580,25.66821204,31.96312906,40.7577617,37.04474941
AT1G04520,18.16410064,13.49298608,5.594875747,3.659114241
AT3G20920,13.63976689,17.62214903,18.78319594,21.83625393
AT5G37680,19.14408062,14.36906194,7.061803672,4.003163403
AT3G03770,47.56790502,41.88165137,39.16636994,44.9303184
AT3G27570,28.7269706,33.76713375,34.80923092,38.40720971
AT3G17880,10.86591547,10.42725274,12.39635036,17.85521661
AT4G03410,7.412904172,12.10831602,14.57010609,16.22324315
AT4G28270,15.64250679,2.695864323,1.639030229,2.110009884
AT2G02800,34.11738695,30.93451935,34.9801489,37.29950523
AT4G22310,65.50999497,81.06080188,71.72778468,68.37300568
AT1G20920,10.24799621,15.42187619,22.24721481,25.59382938
AT5G50320,7.127160579,7.961282137,10.15928329,14.57323047
AT4G13530,34.09994353,28.61355087,25.11519312,28.12439124
AT5G26860,6.005922213,5.601746616,3.628302225,8.337336016
AT1G25520,22.82596007,33.00339183,28.26571652,23.84942077
AT4G15802,56.77782831,61.07837912,56.24130666,45.43918157
AT2G20725,25.00609531,25.50013498,18.76163186,13.02601444
AT2G25430,37.04392233,47.02423016,33.23823939,36.96782559
AT1G68830,102.3378754,96.49785405,95.36054432,88.2609973
AT1G50430,35.41755927,33.1285542,29.65546409,21.3060799
AT3G60380,5.640906347,15.5403046,17.91221456,5.675021147
AT3G14620,17.79931103,9.028383484,4.225890894,2.526121108
AT2G25070,17.69204833,17.94319357,19.45144252,26.34615663
AT1G05140,49.1893453,40.59641904,36.07132597,41.15028442
AT4G27680,21.85160048,19.77674431,17.78550202,25.60723718
AT1G48420,37.29993101,31.74867833,29.24264322,23.68397035
AT1G67900,15.39321988,16.53517303,17.88216585,4.88606203
AT5G08770,16.2883799,2.683011296,2.771023683,3.139995604
AT1G80410,18.73884462,17.93229857,20.25839394,26.39617903
AT1G69200,16.17034421,12.76426154,7.012613499,16.57121979
AT3G62950,9.845786722,13.9320532,22.13506733,7.604023073
AT5G12040,29.14510782,29.70472967,27.59914248,29.81940023
AT1G52827,12.81219735,13.83614974,7.213395479,13.37533335
AT2G42210,70.25471928,68.79570702,58.72390585,57.25730864
AT4G34090,35.23206079,30.35404333,22.90200963,23.05194378
AT1G22140,31.6808633,30.96988686,22.29873365,18.14912656
AT4G37210,9.058127077,9.718169308,11.03732007,16.02423516
AT2G04570,22.15597486,11.63947757,7.570149412,9.898246934
AT1G20110,20.67306013,26.17813645,27.24158937,36.42385636
AT5G53350,64.38905982,59.50778338,65.60935255,55.52186679
AT5G23750,18.45032405,20.1321129,13.22152263,5.784124125
AT1G18470,9.078255231,20.78938829,23.81352558,16.42187507
AT5G18570,27.98500866,28.02869919,17.89613914,20.0638347
AT5G22620,41.33593159,35.78725538,29.98685572,27.73899316
AT3G28860,18.39140755,15.31409827,8.289796163,5.11401842
AT1G74920,51.78817433,42.30838136,45.27847263,37.06203225
AT5G15400,12.55598633,12.48570329,17.96433765,23.22507146
AT1G09920,27.00551351,29.67272562,35.32526885,39.51403382
AT2G21120,27.19855837,30.09695425,21.95073301,17.79094907
AT3G16840,8.497156151,9.308293432,11.59458853,20.76398068
AT3G27740,26.49854522,24.13633907,18.98828239,23.38837552
AT4G02330,13.39603375,18.76326937,13.07177864,9.622774535
AT3G13990,9.799200628,10.84121398,12.50849656,20.24508822
AT1G10950,30.10187716,29.46432141,31.96844259,38.86413131
AT1G71340,21.25911117,11.45052917,7.782897825,6.191250688
AT1G06220,14.04205353,14.32025685,16.32147063,23.65411164
AT5G04750,71.94791971,71.53146685,75.16731552,64.50352397
AT2G40020,17.37598756,6.925409285,2.324094345,3.79406402
AT2G03470,12.01647858,24.88632161,19.6015157,12.05599195
AT5G54170,24.90400907,9.373305241,11.75127976,16.10995671
AT3G10160,23.31829376,19.65048271,15.62067961,10.62895588
AT5G52540,46.69013959,47.41394051,39.16124093,42.91468269
AT5G16715,32.02975272,25.55214974,18.92900854,19.06198177
AT3G23940,36.34608472,36.7841312,22.22754284,30.68497327
AT1G07570,11.72962922,14.99686946,13.98078075,26.14455372
AT3G49870,37.48381709,36.53321533,30.42135781,35.99634747
AT3G11770,12.19677184,11.0118701,10.00029549,14.60432151
AT2G36250,36.9029457,36.6212598,38.64539355,44.77717502
AT5G60340,29.63974565,28.31907869,28.93227867,33.27429773
AT4G00090,7.633269557,9.033100121,9.813360565,15.43120843
AT2G46630,25.57241319,27.71742815,23.26263976,17.64986121
AT5G63780,14.95414113,15.68818156,24.8912342,12.95986638
AT5G59670,15.99201097,16.048766,14.22540088,4.89098848
AT1G73650,50.40633631,46.95890611,38.43784924,36.08925056
AT5G21090,120.648183,111.2131461,112.3506952,107.6024211
AT1G52190,16.47851686,8.77664457,6.007840063,3.515925872
AT2G28800,165.3051219,165.9377709,164.1538572,177.508874
AT4G19860,28.38516484,13.66339535,16.74325576,20.72812448
AT1G51730,18.71603485,18.89702221,19.07024369,22.86730954
AT4G26510,5.017850838,9.437036383,17.51010705,19.17787199
AT1G66240,86.75063198,95.22392113,86.81963366,81.11242497
AT4G01330,15.80586305,9.900982614,1.976004621,2.04809826
AT3G13080,22.99856613,31.12948124,19.29888024,17.43297763
AT1G18730,94.99176194,104.1398279,95.00998145,94.72076946
AT1G34570,21.22657968,19.04301393,11.36176433,7.690080129
AT4G38690,15.81657955,18.8246879,8.603745589,4.640110615
AT2G22795,30.93624497,37.40020622,31.21673898,27.14981516
AT4G21110,31.93691047,31.47204621,31.83222489,35.33632087
AT5G07030,9.046601113,12.16863808,17.13947975,24.61370191
AT5G65840,86.38050858,78.63604146,78.95842392,69.98333935
AT5G02860,1.523196257,7.73624574,17.43967923,12.44192507
AT5G44070,30.72598396,25.44941711,20.90965201,31.06757465
AT4G03180,7.073371411,9.002493418,12.84635614,18.39507461
AT5G64560,3.598168858,4.476015717,12.38823413,16.03596537
AT4G17050,36.23586445,35.53163918,32.72032065,22.13619318
AT5G49660,29.3539509,29.10085366,43.53933528,33.183043
AT1G73750,6.562643087,9.903492063,21.52536712,11.66489381
AT5G25890,8.65301084,13.90246364,17.51433451,22.72597664
AT5G67250,24.63944556,11.37496855,11.13017342,13.8319063
AT2G21500,15.92127643,12.16465977,17.30330865,6.531912266
AT2G24940,204.3652285,200.359008,200.4217778,212.5399625
AT1G46554,1.599285538,3.0834352,14.26292529,13.09892882
AT5G32440,24.06568828,22.44725505,24.43442943,31.12516571
AT1G01730,5.77192953,5.40647686,9.121257042,13.12620201
AT2G28305,26.81979044,36.11589584,27.51449554,19.65523018
AT1G64640,10.501368,17.60330603,4.40796361,3.84104069
AT2G18910,14.61950394,22.42889372,21.60038907,12.08190662
AT1G19650,21.82390695,16.14765959,13.4955682,6.768091938
AT3G62790,47.53622687,53.90564336,43.33789551,41.71040546
AT1G77840,9.546442516,17.03752987,21.16520146,24.30393389
ATCG00730,9.208966498,9.035358383,11.82668577,6.931474581
AT5G47180,9.941872653,19.66534254,14.54387485,12.59438328
AT3G57660,3.298888711,2.72125839,4.734471148,12.07511687
AT3G14350,26.81436621,28.71714857,37.66328343,26.49884725
AT3G26590,17.90402984,18.05792909,9.715748477,5.797050863
AT3G57610,53.39090598,47.70940222,43.05357178,51.96220868
AT3G05420,16.47520294,17.52951511,21.54233085,26.69710699
AT5G01290,11.38591413,10.9403037,13.30634792,18.72719004
AT2G20060,10.96774257,9.630744819,7.643254218,11.60435145
AT5G59080,4.375515817,7.055488213,18.64727528,7.355922406
AT5G26710,16.81625184,18.12420923,19.75441627,26.24013529
AT4G04750,17.28348509,9.416552407,5.929793981,2.720042263
AT1G64810,10.48406643,10.82945619,14.38313831,16.53826548
AT1G08410,4.158351387,5.983269942,8.086500285,15.88103251
AT4G01090,20.92900951,10.59252879,6.922189845,9.879895579
AT4G05330,0.899309663,7.701220709,17.20948688,9.214945286
AT1G67785,76.85133489,83.78110886,69.05041217,75.47220971
AT1G67365,2.154877351,1.518592512,6.134533916,14.45292491
AT3G02090,95.51226834,91.71248823,87.72633374,92.92633518
AT3G08165,6.324439706,3.415020538,3.575412037,9.995237371
AT3G09770,18.48583031,12.41178012,10.69947943,18.16923304
AT3G60360,4.637057955,4.938098067,5.702308836,10.5142503
AT4G32610,15.04940004,11.93384237,10.7063632,16.36529205
AT5G05780,30.3936567,28.61148764,32.41015564,34.83527742
AT1G48650,30.97134652,27.57737784,22.73078512,19.38345449
AT4G01450,21.12165375,14.13014165,7.443959053,6.806192124
AT2G32600,9.387444192,11.69462678,16.57730582,21.34204258
AT2G13560,56.51526725,57.9041985,67.24009531,68.72495052
AT3G11250,11.95395514,11.72078821,10.07125249,14.00533813
AT3G51670,20.9803227,22.65515423,16.06655626,9.153080001
AT3G51150,13.23062075,16.45326591,10.73456531,3.961973847
AT3G02630,7.641483278,10.1521944,19.45601759,19.72997221
AT2G40540,22.77125192,13.69329646,8.213047493,8.953145465
AT3G56490,31.88603331,32.05892966,31.5111093,33.21438008
AT2G04630,22.68058609,25.72348707,21.7281885,24.66536945
AT1G63860,15.32158584,13.17064906,10.43661338,4.412911527
