,exp1,exp2,exp3
AT2G43480,8.128767738,7.330223347,7.619690009
AT5G22900,3.597828139,2.189684233,1.780319618
AT1G65490,6.860462098,7.159376168,6.350408187
AT1G18140,6.639491692,6.310107823,6.449659203
AT5G06720,8.180646937,8.598690722,6.899982671
AT5G63830,8.480569921,8.850431292,9.410219497
AT5G22250,9.516950152,7.540608429,8.329874848
AT4G28000,6.296672894,4.141124439,5.599980746
AT3G62390,8.019476289,7.679568708,7.119776653
AT4G22060,2.943357913,5.118952578,3.760067389
AT1G06580,5.037366041,3.330169436,3.550269557
AT1G74800,8.000030807,8.019329958,7.149799757
AT5G58110,11.60029266,11.79066234,12.65017714
AT2G07550,4.251663553,5.328944876,3.960369679
AT4G09940,4.048490479,3.069068102,1.86025993
AT3G47170,5.677797332,4.251263068,5.889676531
AT1G13750,9.280369679,9.519753548,9.199682308
AT1G32090,8.730369679,8.970639236,9.800177138
AT5G53760,8.619738144,8.449876774,8.289688084
AT1G31280,8.101925409,9.350623832,10.15993454
AT4G01026,7.920616131,8.319861371,8.140338872
AT2G02720,4.757366041,3.050053911,3.120267632
AT2G33850,10.19889096,9.479699636,9.089797832
AT5G18430,2.569876774,2.491363189,4.259924909
AT5G37500,8.119491692,7.791016616,9.110123226
AT5G24340,5.852079442,7.200023105,7.230152107
AT2G29770,3.499460886,3.151324681,4.869998075
AT3G15780,7.320523711,7.660762462,8.650121301
AT4G39520,10.53043129,10.81066234,11.67016366
AT1G26760,7.290462098,7.588898666,6.159911431
AT3G44990,11.08842887,10.07059303,10.83966305
AT1G56680,9.440431292,9.719476289,9.03974007
AT4G36105,4.753019041,6.709445482,5.99011745
AT5G52480,4.640862583,5.200138629,5.379616844
AT4G29170,6.529861371,6.439961492,6.389666904
AT2G38050,8.699460886,8.349838266,8.139715039
AT4G27590,7.310970406,7.938760037,6.329932611
AT2G17820,9.119260643,8.639476289,7.959824788
AT1G42400,2.722849605,4.568837053,3.060229124
AT4G16590,5.719784354,5.578783142,4.000383156
AT5G22530,6.71244912,8.299044997,7.059832489
AT4G21580,10.45984597,10.36036968,10.84028111
AT5G33250,1.460200243,1.591393996,3.399703487
AT3G60190,9.750277259,9.930593026,10.70019639
AT5G39260,2.442757185,4.230053911,4.299973044
AT3G55590,2.751078229,3.449645725,2.990340797
AT4G33663,5.281293875,6.120777865,7.130001925
AT1G23990,3.421201455,4.198544391,2.310365828
AT3G10180,4.213327106,6.369075804,5.170073166
AT2G05640,4.583003638,6.528582899,4.690132853
AT1G42700,4.601309278,5.449406974,4.679732368
AT3G42900,2.640816373,3.16839806,1.090173287
AT4G30490,9.46990758,9.411378593,11.19990373
AT5G52350,3.752787992,5.558829351,4.040238751
AT4G07850,4.698937174,4.009514797,3.379849818
AT4G25820,9.037874349,7.661393996,9.470030807
AT3G03290,3.412680169,5.149707338,4.770127077
AT1G35250,9.389630322,9.149314554,8.259840191
AT3G25640,8.620338872,8.83877544,7.249976895
AT1G31620,1.562387507,3.109037296,1.860288811
AT1G07490,3.72674991,1.621008914,2.929886401
AT2G11220,3.767088782,1.880015403,1.900165585
AT5G55520,7.129784354,6.989653426,6.539736219
AT1G58270,11.31944548,10.95991528,10.84970156
AT1G43910,9.621109035,10.33929915,9.429761249
AT3G06840,6.420154033,6.519191328,5.46983634
AT2G05540,6.787920558,5.440269557,5.79030614
AT1G14430,4.251370891,5.138998787,3.840383156
AT5G01910,7.690431292,7.969399272,7.189761249
AT3G53290,2.700338872,2.919630322,2.440383156
AT1G60960,10.0100154,10.0204621,10.62024838
AT5G64190,5.011062826,5.698482778,3.730348499
AT4G35670,1.900585324,2.27910661,1.120413963
AT4G11460,4.667181201,2.84131698,4.550019254
AT4G28270,9.069845967,8.969715039,8.59971889
AT1G15190,3.84009242,3.899499394,3.250404336
AT2G31910,3.157165798,1.320100121,1.450219497
AT5G35710,4.166934749,2.181170649,3.699826713
AT3G18900,5.160338872,5.378536689,3.480123226
AT2G11110,2.622094845,3.979360764,3.150286886
AT2G45610,5.231155245,5.978413463,3.920113599
AT1G02540,3.379044997,2.760415888,3.299643799
AT4G39770,7.719984597,7.708760037,6.100028881
AT5G35740,9.389075804,8.790077016,8.889697711
AT1G36370,7.043357913,9.21919903,8.179978821
AT1G31040,5.39004621,5.419029594,4.160417814
AT1G50960,5.540415888,5.808451971,3.800238751
AT2G16500,10.46915282,9.919661128,9.47978628
AT5G54490,9.719738144,9.551309278,11.24961684
AT3G13672,6.56990758,6.508690722,4.810084718
AT1G03780,7.979892177,7.909468587,7.219776653
AT2G15420,2.46249533,4.079329958,3.209778578
AT3G09590,4.751109035,5.468837053,3.960394709
AT1G61130,5.530246452,5.689522499,5.069741995
AT3G09520,4.689322256,4.250361977,4.720300364
AT4G31070,5.299738144,5.128629109,3.350194466
AT4G33960,8.73155573,9.739014191,8.459830564
AT4G26520,5.018475076,4.029283748,3.10002118
AT1G11670,10.29943008,9.929114312,8.779936462
AT1G36230,4.601802183,5.768606004,3.959973044
AT5G60250,5.572141055,6.958475076,4.980042359
AT3G26200,5.961232262,6.758382657,4.660296513
AT4G08090,4.757674106,3.251001213,4.550155958
AT3G05780,4.000985809,4.640593026,5.409599515
AT5G22060,11.29078557,11.80080097,12.84006931
AT5G05150,3.4532963,5.588937174,4.210011552
AT2G46880,4.233173074,6.28877544,4.700115525
AT5G59550,10.26687314,8.240554518,8.959926834
AT2G34120,-1.781078229,-2.479360764,-1.649749697
AT1G30370,9.267997575,7.969745846,7.639917207
AT5G28950,5.078659915,4.20929145,3.290367753
AT5G47980,6.28684233,4.2409396,5.460082793
AT4G07830,3.620739357,4.098752335,2.480396634
AT5G14830,5.741247665,6.548359552,4.420269557
AT3G12860,8.88009242,8.939638023,8.469724667
AT3G26010,3.921047422,4.599353063,3.760375455
AT1G60010,8.879892177,8.810338872,9.25028111
AT5G11110,9.060338872,9.280531413,9.970204093
AT4G22780,8.341047422,9.020438993,9.590161734
AT5G54030,5.790569921,6.159792056,5.890346574
AT3G44550,8.820030807,8.839383869,8.039792056
AT5G09240,8.069722741,7.889884475,7.73969386
AT2G23640,4.560739357,5.038451971,3.03014248
AT5G64905,8.568921771,7.869222135,6.859967268
AT5G42150,9.799892177,9.731170649,11.25001733
AT5G40600,6.371370891,7.260192541,7.510194466
AT3G10200,6.030200243,6.158528988,4.250179063
AT4G22730,7.460785567,7.96877544,6.379946089
AT5G60900,5.860231049,6.00929145,5.089805534
AT2G32630,2.831447907,3.770824075,4.839676531
AT3G56250,6.440338872,6.66075476,7.640134779
AT2G26690,8.061155245,8.808952578,7.450390858
AT1G16040,8.479753548,8.320731655,9.27018869
AT1G56690,5.041216858,5.828498181,3.880055837
AT3G63230,3.502433717,5.078405761,3.010155958
AT5G37560,3.092664766,4.818837053,3.310250303
AT1G62670,5.35924524,4.8690604,3.649990373
AT1G58120,5.047273621,3.280600728,4.060207944
AT3G44570,2.989537902,2.691540327,4.689738144
AT4G08420,3.5332963,5.669252941,4.700032732
AT5G35460,10.64007702,10.69110133,12.12002696
AT3G16060,9.709553305,9.419653426,8.969757398
AT4G32860,4.952433717,6.529861371,6.350125152
AT4G11550,7.340277259,7.518844755,6.019959566
AT4G29690,9.089614918,8.839984597,8.819682308
AT2G14410,3.788428866,2.771186052,4.309634172
AT5G49030,8.629630322,8.389745846,8.059730443
AT5G39100,7.021463311,7.96844427,5.950078942
AT5G10100,8.439122014,7.870231049,8.170325394
AT1G04060,6.321078229,7.01839806,4.940155958
AT1G22880,8.209614918,7.960084718,8.069664979
AT3G54070,6.112002425,7.409098909,6.239813235
AT2G12880,3.307304428,1.559845967,1.360103972
AT4G03156,2.887905155,1.529869072,1.359896028
AT3G56710,7.879630322,7.640854882,8.749587963
AT1G04130,8.420338872,8.641155245,10.13996149
AT1G75890,3.702972831,5.629876774,5.469859445
AT1G74110,3.952988235,5.888783142,4.309980746
AT2G03260,7.670554518,8.029368466,7.209768951
AT1G61430,3.272110248,4.639707338,4.259705412
AT4G35770,7.849414676,7.469191328,6.419913357
AT5G01680,5.159599515,4.900269557,5.249638023
AT1G24280,9.709229836,9.209353063,8.369876774
AT5G14890,4.461324681,5.318359552,3.190250303
AT1G48450,9.519969193,9.500315767,9.910279184
AT3G62410,5.379430079,5.009938387,4.930363902
AT5G01840,7.679430079,7.308929473,5.920030807
AT5G02490,10.1404621,10.44100121,11.74002118
AT3G06680,11.75035428,11.97967653,11.55970734
AT2G37470,8.860077016,8.909630322,8.429730443
AT1G66120,3.371540327,4.368344148,2.22021372
AT1G16380,1.422741782,3.198698424,1.510225273
AT5G49110,5.809476289,5.468713827,3.800236825
AT3G57460,4.862094845,6.218382657,4.120134779
AT2G38460,8.490015403,8.49929145,7.579822862
AT1G05200,6.978475076,5.990184839,6.229736219
AT2G45350,1.122726379,2.888606004,1.080211795
AT3G10300,7.302233474,8.750346574,9.199978821
AT5G02350,7.309630322,7.068952578,5.709988448
AT2G45380,3.601617343,4.649537902,4.049715039
AT5G09940,3.472664766,5.198783142,3.620244527
AT3G05440,3.882695572,5.628505883,3.690169436
AT1G56430,6.489614918,6.239784354,5.959724667
AT3G08590,11.75993839,11.72098581,13.00008664
AT3G26610,7.920415888,8.189391571,7.399770876
AT4G04900,4.987042572,3.070639236,3.899867147
AT4G39130,3.852526136,5.488675319,3.769971119
AT1G61120,4.059707338,3.871286173,5.53997497
AT1G09500,2.681340085,3.548536689,1.650344648
AT4G14640,5.859168223,5.319884475,5.169736219
AT5G45570,2.120030807,2.138582899,0.300175212
AT1G62490,4.511386294,5.409553305,4.829711189
AT5G66500,5.639691935,5.438991086,4.129963417
AT3G23720,-2.171263068,-2.989160522,-1.900373529
AT2G17940,4.258536689,3.311432504,5.169990373
AT1G01140,2.588428866,1.571309278,3.269643799
AT1G30800,4.241201455,5.018374955,2.910256079
AT1G78740,5.281663553,6.358413463,4.300102047
AT1G42640,4.00089339,4.579430079,3.840371604
AT3G11930,11.04892177,10.35014633,10.53970349
AT5G49380,5.279522499,4.970446695,5.550269557
AT1G72940,8.589784354,8.449537902,7.849772802
AT3G13662,4.781186052,5.548837053,4.039905655
AT2G36690,8.219075804,7.620877986,8.760177138
AT2G05980,4.478783142,3.689360764,2.86037738
AT2G35030,6.20070855,6.659391571,5.869759324
AT4G36430,11.08115525,11.82879084,10.25992491
AT1G60500,2.722865008,4.578898666,3.149924909
AT2G44170,6.18080097,6.70051601,7.370159809
AT5G19170,3.662972831,5.589406974,4.820115525
AT2G17490,4.391016616,5.048952578,3.689872923
AT5G62200,8.869938387,8.830238751,9.140294588
AT3G24260,3.492372104,5.028421165,2.980180988
AT4G27720,9.539476289,9.199545604,8.609795907
AT3G44580,3.699014191,3.06131698,4.770019254
AT4G24350,4.057473864,2.420577623,3.169793981
AT3G50440,5.31750467,3.699869072,3.529998075
AT1G63590,2.922895815,4.798706125,3.120009627
AT2G19830,8.142233474,9.590246452,9.910023105
AT1G23350,1.920261856,2.090831777,3.170109748
AT1G75300,4.740924196,5.338806247,3.790388933
AT1G07880,7.489738144,7.319414676,6.55981131
AT4G38680,8.62244912,10.20973044,9.859734294
AT2G04760,1.481971619,2.75886786,1.289884475
AT2G32270,8.959568708,8.680716252,9.610198317
AT1G24600,4.170246452,4.33127077,5.979892177
AT4G07420,2.703173074,4.758883263,3.310015403
AT5G64900,9.049491692,8.719098909,7.549946089
AT3G26330,9.618890965,8.899460886,8.199886401
AT4G25090,9.12009242,9.179768951,8.879703487
AT5G59730,8.281370891,9.169468587,8.479730443
AT2G10900,2.600508308,2.929437781,2.200387007
AT2G45470,9.710277259,9.890277259,10.24961877
AT1G12190,4.662295087,6.148505883,4.210254154
AT4G37580,5.421987022,6.710207944,6.980090494
AT1G21950,2.782526136,4.41929145,3.500225273
AT5G05260,2.660385082,2.9095302,2.299741995
AT4G26740,4.917935962,3.57948399,2.910080867
ATMG00010,6.521571134,7.539699636,7.150277259
AT1G12120,10.28972274,10.10931455,9.219844042
AT1G54640,4.399168223,3.860808672,4.909609142
AT4G12390,10.32077016,10.81879084,9.249949939
AT5G57050,7.300261856,7.470369679,7.950244527
AT3G59670,8.799938387,8.759499394,8.109774727
AT5G52870,6.750431292,7.028760037,5.419992298
AT4G12130,7.29,7.28957641,6.739751622
AT5G03920,1.271540327,2.269376168,1.460329245
AT3G46800,6.139075804,5.539229836,4.539949939
AT5G54130,9.249430079,8.879068102,7.669969193
AT1G51340,8.290123226,8.370623832,9.180186765
AT3G53650,6.969491692,6.639422377,5.889832489
AT1G60180,3.708367253,2.650962704,3.900165585
AT1G32740,6.549337659,6.119807459,5.869743921
AT5G12990,4.120831777,4.659460886,3.959741995
AT3G01620,6.120569921,6.489491692,5.829743921
AT2G11210,4.157797332,2.730562219,3.459751622
AT1G35310,4.689476289,4.349830564,4.129728517
AT5G61700,5.032757185,6.819992298,6.809965343
AT1G75990,9.700154033,9.799584112,9.259741995
AT4G37370,7.250862583,7.809699636,7.420335021
AT5G05890,8.909861371,8.819376168,8.009815161
AT1G20150,6.037581687,4.471309278,6.170032732
AT5G17130,4.45155573,5.458567496,3.600333096
AT2G14730,4.488428866,3.471455609,5.359672681
AT3G07510,8.249753548,8.089568708,7.529770876
AT5G07660,5.710662341,6.139784354,5.859682308
AT4G26010,10.19752007,8.591417101,10.42975932
AT4G26530,1.822279684,3.29877544,1.710290737
AT5G65800,2.240662341,2.668875561,1.210394709
AT2G11360,4.111401698,5.018790843,3.449921058
AT4G22340,8.910061613,8.950931898,10.16008857
AT2G19210,1.232834202,3.068698424,1.380184839
AT5G37880,1.480677744,1.920346574,2.370215646
AT4G09850,5.119969193,5.098790843,3.530034657
AT1G75600,-0.338890965,0.380831777,1.459986522
AT2G07380,1.113173074,3.169514797,2.539967268
AT1G22370,5.22750467,3.61122456,5.200059688
AT3G54930,6.400061613,6.438629109,4.660134779
AT4G29140,6.819553305,6.528991086,5.219990373
AT3G25020,4.217088782,2.330308065,2.730180988
AT3G21230,9.630138629,9.718975683,8.38992876
AT1G04470,1.262479927,2.869776653,2.57974007
AT3G32040,8.419738144,8.249083505,7.059926834
AT5G43080,8.32924524,7.83924524,6.859922984
AT2G28250,9.020107823,9.08957641,8.539747771
AT1G44478,3.386888539,1.370616131,2.170115525
AT2G21100,9.579599515,9.319545604,8.72979013
AT2G21490,4.820169436,4.928813948,3.389998075
AT4G35190,7.301155245,8.048421165,6.000275333
AT5G27480,0.941247665,1.750061613,1.830231049
AT2G37860,10.05981516,9.939499394,9.28978628
AT5G48485,8.428290237,7.319306853,6.420088569
AT1G36095,3.750200243,3.878652214,2.130090494
AT3G56280,5.39080097,5.908883263,4.459915282
AT1G15050,5.861417101,6.77924524,5.799784354
AT5G39020,7.339922984,7.289168223,6.209878699
AT5G57250,5.98080097,6.499276046,5.560383156
AT5G66020,5.969815161,5.848667617,4.120288811
AT3G53720,3.526811523,1.460693147,2.359963417
AT5G17710,8.88,8.880523711,9.560219497
AT5G19980,9.618921771,8.919499394,8.269874848
AT5G66880,10.39050831,10.72086258,11.84006354
AT5G28090,5.110261856,5.278598302,3.460319618
AT1G14420,3.510369679,3.74872923,2.10002118
AT5G05730,10.03127847,10.85897568,9.529863296
AT5G05160,9.310215646,9.449168223,8.369855594
AT5G58680,5.527319831,3.790107823,3.930223347
AT4G31570,3.802433717,5.379345361,4.530225273
AT5G43330,9.388998787,8.740793268,9.770196392
AT4G21810,10.60052371,10.94066234,11.80013478
AT1G10520,1.013219284,3.09910661,1.939988448
AT3G60440,8.089691935,7.88957641,7.339776653
AT1G69720,2.771894602,4.000593026,4.769730443
AT3G27080,10.52989218,10.45963032,9.979749697
AT3G26280,3.039537902,2.740107823,2.879674606
AT4G13810,3.751370891,4.638883263,3.189892177
AT1G51440,6.499445482,6.139638023,5.669780503
AT2G01800,2.509214433,2.000462098,2.600269557
AT3G49090,5.842618556,7.539807459,7.289763175
AT4G31830,2.231879199,3.449561007,2.879726592
AT1G66880,8.640308065,8.839699636,8.449713114
AT1G14720,9.089214433,8.579460886,7.879853669
AT2G45840,4.608706125,3.769052699,2.540250303
AT3G17700,7.619969193,7.59929145,6.67983634
AT3G33080,4.361078229,5.058490479,3.100311916
AT1G62330,8.849707338,8.659768951,8.359730443
AT2G14390,3.440431292,3.72075476,4.700111674
AT2G44880,4.048921771,3.349437781,2.619897953
AT2G25950,9.340508308,9.670546816,10.38017136
AT3G55550,4.677658703,3.16089339,4.319734294
AT2G36040,3.639445482,3.278875561,1.820338872
AT4G27654,8.477273621,6.710385082,7.209888326
AT1G22900,6.52070855,6.978829351,5.459946089
AT4G19620,3.038413463,2.009183627,0.950217571
AT5G34880,4.952202668,6.378498181,4.430244527
AT4G17150,8.348475076,7.359946089,7.289801683
AT1G07090,9.289845967,9.189191328,8.139880625
AT4G13230,5.290970406,5.919715039,5.54969386
AT1G63400,4.849969193,4.828613706,3.030231049
AT1G36600,4.9576433,3.431085931,4.840107823
AT3G04690,2.101709763,3.209137417,2.09033117
AT1G74600,6.730693147,7.179183627,6.119824788
AT5G05340,6.362418314,7.928528988,6.020073166
AT1G79380,10.54016944,10.64948399,9.979770876
AT3G02470,13.54007702,13.58966883,13.15973237
AT3G10080,8.209861371,8.119553305,7.539772802
AT4G24170,3.892295087,5.378860158,3.89990758
AT3G03240,3.269537902,2.970300364,3.360290737
AT3G45360,-2.00244912,-3.589183627,-2.530240676
AT1G76590,8.020770164,8.520177138,8.750244527
AT5G20340,5.577165798,3.741355488,5.499869072
AT1G33480,5.93089339,6.509175925,5.439819012
AT4G31950,5.819584112,5.550061613,5.629682308
AT1G62090,6.479630322,6.239306853,5.339863296
AT4G11940,5.489537902,5.188744633,3.560254154
AT3G22050,5.650308065,5.849568708,5.289743921
AT5G09800,7.410231049,7.558906368,6.139955716
AT2G29790,4.230354275,4.459006489,3.170396634
AT2G43020,9.650770164,10.15078557,11.17005584
AT5G15000,5.356965556,3.390931898,4.599872923
AT4G21640,1.792895815,3.66872923,2.020034657
AT1G70840,4.847088782,2.960554518,3.679897953
AT2G45560,5.809938387,5.768667617,4.040146331
AT3G58200,6.380169436,6.489329958,5.619813235
AT3G63460,7.772526136,9.41009242,9.529986522
AT2G29100,2.918675319,2.059068102,0.850221422
AT1G74030,11.36973814,11.19985367,11.00971311
AT1G11340,4.251478714,5.20948399,4.539736219
AT2G11830,3.94315767,5.988975683,4.660044284
AT5G10760,3.603019041,5.558944876,4.190132853
AT3G23810,11.4099846,11.39932996,10.52982671
AT5G54120,8.390154033,8.488883263,7.03997497
AT1G49470,10.3804621,10.67938387,9.879782429
AT1G47680,1.786811523,-0.27924524,0.699980746
AT5G63690,6.267289024,4.511393996,6.319840191
AT1G17665,4.03155573,5.040123226,5.200173287
AT5G48460,7.570508308,7.899453184,7.189763175
AT1G21010,8.330985809,8.970215646,9.25021372
AT5G62080,4.111370891,4.998436568,2.970267632
AT5G60150,7.151155245,7.899322256,7.019774727
AT1G14360,9.870369679,10.11089339,11.27006161
AT5G16500,2.942772589,4.738736932,3.100003851
AT5G19040,6.040061613,6.078606004,4.270258005
AT4G26880,5.51844427,4.511532625,6.499901804
AT4G39430,5.182064038,6.518606004,4.710284961
AT3G25855,5.760169436,5.869776653,5.579707338
AT3G25450,2.798690722,1.949091207,0.770146331
AT1G29500,1.171940812,2.430300364,2.820050061
AT5G42380,7.079029594,6.451509521,8.409703487
AT3G57220,8.300492905,8.619584112,8.079734294
AT2G07430,2.172341297,3.689268345,2.739805534
AT1G57750,3.339522499,3.031409399,4.859678457
AT5G24940,4.990554518,5.348513584,3.420269557
AT3G42430,-2.187088782,-0.300546816,-1.00990373
AT2G29130,6.518336447,5.441594239,7.509813235
AT5G41890,2.750539114,3.101216858,4.679736219
AT4G10020,4.421571134,5.439561007,4.869724667
AT5G07630,8.539661128,8.319476289,7.63981131
AT3G30190,4.110446695,4.398598302,2.580321543
AT4G15370,9.519876774,9.439430079,8.699807459
AT3G51500,8.370231049,8.520246452,8.840265706
AT5G32540,5.168675319,4.309283748,3.380011552
AT3G07610,8.129661128,7.909776653,7.619736219
AT3G51350,8.578629109,7.690816373,8.749649576
AT1G05920,3.042125651,4.420392783,4.929951865
AT5G19640,3.258490479,2.279707338,1.900350424
AT4G25260,9.07,9.06957641,8.519761249
AT3G27640,7.450077016,7.499191328,6.449865221
AT5G07200,4.467427654,2.800993511,4.089768951
AT1G13690,9.630662341,10.06073936,11.02008472
AT3G56890,4.407997575,3.109507095,2.47007124
AT1G66960,6.358875561,5.630184839,5.869713114
AT3G42370,3.43759709,1.880053911,1.95025993
AT3G25200,2.448505883,1.480585324,2.240246452
AT1G64320,3.659676531,3.448736932,1.81016366
AT2G37710,10.17956871,9.8990604,8.679969193
AT3G45810,3.402279684,4.879684233,4.470175212
AT4G12550,12.04773572,10.58116295,12.09007894
AT1G47765,4.170015403,4.181162947,5.689976895
AT2G20800,2.802064038,4.139044997,2.899849818
AT1G20680,5.349306853,4.898860158,3.420283035
AT1G37057,4.981832989,6.169214433,5.149801683
AT5G37960,2.096888539,0.080508308,0.74004621
AT4G25580,3.662418314,5.228829351,3.709932611
AT3G03520,10.41987677,10.34127847,11.99992683
AT2G27550,9.450261856,9.619414676,8.859788205
AT4G07700,-1.25919903,-0.741447907,-2.619684233
