,exp1,exp2,exp3,exp4
AT3G20770,18.91443614,41.95389151,72.2694316,110.1559743
AT3G21890,22.01563271,9.722309933,4.346793853,1.134970702
AT3G22760,0.855222,2.007907067,1.284020538,1.60401566
AT3G22830,1.12E-05,0.058008343,0.123180218,2.931345226
AT3G23220,0,0,0,0
AT3G24050,11.62908972,12.0950344,12.36333842,17.63615191
AT3G24120,11.58202253,11.69904262,12.0310292,12.48592911
AT3G24520,0.094991721,0.051996149,0.022003787,0.081004878
AT3G25990,1.016016751,1.103042744,1.436066555,2.473031769
AT3G26620,0,0,0,3.79E-06
AT3G26790,0.562099736,1.080220652,2.799110711,4.524086868
AT3G27010,4.027996534,4.009954175,3.653046531,4.378041846
AT3G27785,0,0,0,0
AT3G28920,8.309397347,5.180160579,6.43103209,6.930814904
AT3G30210,0,0,0,0
AT3G42860,0.472026956,0.612053783,1.031075476,2.207019254
AT3G45610,0.945832932,5.271332839,7.863819974,5.059003658
AT3G46590,16.18677536,20.21393678,27.51185995,40.91014068
AT3G47500,26.80327316,23.02808633,15.91056114,9.072898435
AT3G49530,6.991006546,7.025204992,8.622331042,13.78029478
AT3G50060,4.435917207,4.00597651,3.822875426,1.882116712
AT3G50260,1.275860637,21.32676636,50.6672329,85.46063783
AT3G50410,0.436167125,1.304023618,1.487981516,1.199995732
AT3G52440,0,0,0,0
AT3G53200,0,0,0,1.03E-06
AT3G55370,1.329243372,2.593048905,2.973961684,2.376988608
AT3G56400,12.19206373,12.52320024,14.08364694,24.16271716
AT3G56850,5.638484818,8.156099094,8.927969643,8.454948046
AT3G57920,0,0,0,0
AT3G60490,0.107032539,0.275995251,0.239013029,0.441993614
AT3G60530,1.931407417,4.046873436,3.061005006,3.138931616
AT3G60580,0.461010205,0.513962904,0.225006803,0.330991175
AT3G61150,3.924986907,3.857020024,4.013141774,6.221971857
AT3G62420,15.67166844,65.87722206,67.60841344,89.63334771
AT4G00250,0,0,1.67E-06,0.026002246
AT4G00730,16.7466191,9.576012323,9.671885181,7.882833035
AT4G01250,1.392696613,5.010240676,6.884915667,5.571209452
AT4G01280,14.26388294,13.65675168,19.51222983,23.09282752
AT4G01500,0.455952635,0.209994352,0.16599371,0.067998524
AT4G01540,0.904005969,0.934954304,0.579049226,1.3460043
AT4G01550,3.238215453,4.35726622,6.431296,11.04312884
AT4G01680,0.357978435,0.246021565,0.413982158,0.135995636
AT4G04890,15.38025935,16.7264718,12.61166844,7.445836404
AT4G05100,0.560025415,0.691996791,0.667043771,1.349191418
AT4G06746,3.222136511,3.931166869,5.23126545,9.366986811
AT4G10350,0,0,0,0
AT4G11660,61.14233127,36.8987497,34.94854182,27.8102254
AT4G14770,1.925759131,0.674980618,0.523981773,0.239997304
AT4G15090,2.391447658,4.716117835,5.634202938,8.795951897
AT4G16150,10.13331621,16.96831333,19.40932559,24.48202272
AT4G16750,1.494815161,0.535046595,0.897996534,0.843982447
AT4G17980,0,0,0,8.99E-07
AT4G18170,0.198323084,1.876005648,1.920201269,5.056396345
AT4G18450,0.882856172,0.13599846,0.123992042,0
AT4G18770,0,0,2.44E-06,0.037998781
AT4G18880,1.713109035,7.473049476,15.64843489,22.4238847
AT4G18890,1.503878892,0.875040177,1.187999615,1.182012162
AT4G21030,0,0,0,0
AT4G21040,0,0,0,0
AT4G21080,0,0,0,1.48E-06
AT4G22070,0,0,0,0
AT4G23550,0.441984982,0.363964958,0.091023939,0.463994095
AT4G24020,22.17989749,32.03243034,27.59483024,24.95030139
AT4G24240,5.202699059,3.639997176,3.618090109,5.022028175
AT4G25470,2.704123034,3.342791671,1.719999807,1.717010173
AT4G25480,0.471947051,0.196996534,0.170017264,0.439013157
AT4G25490,0.674174442,1.580001155,1.588999615,1.583000546
AT4G26030,0,0,0,0
AT4G26640,6.360362497,3.05008459,3.709023747,4.078927637
AT4G27950,0.367339835,2.131853412,0.989978243,0.651010333
AT4G28500,0.473948207,0.205008857,0.274008729,0.409991881
AT4G29230,0.434140362,1.163073422,1.735016366,1.990111
AT4G31060,0.65804621,0.897980746,0.74811668,2.565971536
AT4G31800,5.545600863,3.473199344,5.026444449,11.95108507
AT4G32730,2.847031384,3.009984083,2.886158846,5.361042872
AT4G32800,0.971864066,0.266000899,0.27303838,0.870974456
AT4G34410,0.236967076,0.066037353,0.357096206,1.856022142
AT4G34590,2.276408957,4.399889096,3.536001091,3.552975194
AT4G36160,0.377986137,0.305989603,0.225013285,0.432014184
AT4G36620,0.068986715,8.22E-06,0.063999487,0.055998203
AT4G36740,0,1.05E-05,0.081997048,0.035998845
AT4G36780,15.30841697,27.85831327,22.50952763,30.72994683
AT4G37180,14.89203079,30.6314723,42.09931096,31.36438508
AT4G37260,7.362866241,11.86123798,13.71517014,16.36627065
AT4G38000,2.70E-05,0.140024389,0.329999037,0.31505757
AT4G38170,1.678117257,2.287068031,2.81703838,3.41494304
AT5G01380,0.063217186,1.191167767,2.498125665,4.456685125
AT5G02320,0.938784219,5.010987036,4.910074192,6.066155541
AT5G02460,1.86605911,2.173027983,2.391031962,2.888971279
AT5G02840,36.63620683,58.4815748,62.95941781,69.46847192
AT5G03150,0.125029459,0.27799769,0.25999846,0.235993036
AT5G03790,0.063987677,0,3.34E-06,0.051998331
AT5G04390,0.072001733,0.081015532,0.202010526,0.366023715
AT5G04410,80.36752516,57.13100513,57.17032348,46.63116446
AT5G05550,1.71558956,4.777060201,5.246132725,7.313888037
AT5G05790,2.803659973,1.038001284,1.047990501,0.899975997
AT5G06100,1.47643418,3.731295358,6.032310889,10.87601929
AT5G06839,1.27E-05,0.065996791,0.041000578,0.050002856
AT5G06950,3.642055067,3.928139015,5.011080931,6.271942655
AT5G06960,7.750960529,7.546210511,9.186218149,12.58502686
AT5G07310,0,4.36E-06,0.034025415,0.429987485
AT5G07680,0.327985752,0.254001797,0.268011039,0.440005327
AT5G08130,7.098970349,6.944957513,6.614406005,12.93997442
AT5G08330,5.123864259,4.419052628,4.82911944,6.68988024
AT5G08520,2.842500914,15.82979571,22.02810866,23.72071754
AT5G08750,2.828700464,6.465808999,4.978055259,5.839053558
AT5G09410,7.016148449,7.787302931,10.14725024,14.04599711
AT5G10030,1.863916437,1.430107309,2.266092355,3.705002086
AT5G10510,0.38494012,0.073997433,0.054002182,0.087998075
AT5G11260,35.72298589,30.45502646,15.08156588,8.318207559
AT5G11510,1.756821322,0.829020666,0.990039471,1.605074738
AT5G13080,5.41E-05,0.281265835,2.352265963,6.497159738
AT5G13180,20.43209494,57.27329338,51.76993222,66.29406303
AT5G13790,1.126255694,2.45389115,1.60602933,2.062981356
AT5G13910,0.072985945,0,0,1.25E-06
AT5G14960,0.082048905,0.33599769,0.31806893,1.392086964
AT5G15830,1.294095115,1.787870356,0.778004172,0.842978917
AT5G16820,1.430467874,3.860155958,5.075152877,7.456905045
AT5G17300,55.10564103,63.62372976,38.14856352,15.76834821
AT5G17800,0.119989988,0.068007188,0.123992042,0
AT5G18270,0.05103408,0.227996406,0.200009114,0.342034304
AT5G18450,0.039992298,0,0,0
AT5G18560,0,0,0,0
AT5G19790,7.59E-05,0.393949426,2.84E-05,0.4419957
AT5G22990,0,0,0,0
AT5G23280,3.71268019,2.05203209,2.302146395,4.582863777
AT5G23930,0.257960529,0.053016944,0.184998139,0.155995796
AT5G24110,0.317945511,0.035024902,0.228987036,0.027001316
AT5G25190,2.015898531,1.488924652,0.901971696,0.460991432
AT5G25810,0.030013863,0.10201335,0.205993133,0.09899785
AT5G26170,0.340176945,1.259141838,2.364139977,4.544952025
AT5G29000,3.892831142,3.016038893,3.319138373,5.474988704
AT5G39610,0.313373587,7.44816416,24.3075452,48.38267518
AT5G39760,2.603673836,0.910073551,1.483057185,2.373945479
AT5G39820,0,0,0,0
AT5G41570,0,0,0,0
AT5G45300,6.047518263,3.546056992,3.990035492,4.542929177
AT5G45580,0.101980361,0,0,0
AT5G46350,0.923930685,0.56397728,0.387071754,1.504970862
AT5G46590,0.185969964,0.029996149,8.47E-06,0.13199647
AT5G46830,0.495914319,0.051005263,0.09199647,0.036998813
AT5G47220,2.619017521,2.710391243,5.758285281,10.20304955
AT5G47230,0.3461652,1.204159424,2.445998203,2.418133591
AT5G47370,4.814255096,21.72188887,59.80398973,59.64351143
AT5G47390,14.02366303,27.85330209,37.99589436,36.34989885
AT5G47660,3.562363132,5.447911174,4.756017008,5.021027918
AT5G50670,0,0,0,0
AT5G51190,0,0,0,0
AT5G51990,0.33398941,0.279006546,0.33002625,0.739073294
AT5G52020,0.553957256,0.332042487,0.662979334,0.341007541
AT5G52660,9.569471283,6.824340797,9.478961749,8.883036775
AT5G52830,2.848946089,2.568942366,2.119995058,2.042949522
AT5G53950,0.02800077,0.031995892,0,0
AT5G54230,0,3.59E-06,0.028002952,0.073998652
AT5G56110,0.041991913,0,2.31E-06,0.035998845
AT5G56840,0.984138244,1.70188884,0.835967781,0.334008055
AT5G58850,0,0,0,0
AT5G58900,3.045108593,3.608944548,3.177012772,3.37591586
AT5G59430,11.12007282,32.27301781,63.57328975,114.8290874
AT5G60130,0.615990373,0.566108208,1.408918619,0.140998139
AT5G60850,3.966639023,22.86290463,22.12016077,24.62464942
AT5G61620,0,0,0,0
AT5G62000,38.69067786,52.59668763,57.95399184,73.40778156
AT5G62020,71.83236976,63.36560036,52.46287209,50.470303
AT5G62320,8.28E-06,0.04299448,0,0
AT5G62380,1.29188332,0.686006675,0.737993197,0.631993807
AT5G62470,18.23074252,11.70119164,13.19409589,14.68858532
AT5G62940,1.864184262,2.820927861,2.259029138,2.712954368
AT5G63090,0,0,0,0
AT5G63260,4.8869045,4.391278157,6.558147743,8.860165328
AT5G64060,0.210969386,0.052002567,0.072006675,0.176000128
AT5G64750,0.727435142,2.987156343,4.205166291,6.796649505
AT5G65130,0.070046787,0.313029138,0.540063924,1.535972306
AT5G65210,1.970080867,2.390359025,5.187418776,11.71226423
AT5G65310,2.764110518,3.337933252,2.818190423,5.784900521
AT5G65410,4.250974777,4.120079584,4.740142673,6.962962551
AT5G65510,0.041991913,7.70E-06,0.05999724,0.017000032
AT5G66300,0.528061228,0.846058661,1.30301489,1.534984789
AT5G66700,1.85E-05,0.096014248,0.207037674,0.79404053
AT5G66730,8.059178293,8.985180988,10.39529388,14.97412804
AT5G66940,0,0,2.44E-06,0.038001605
AT5G67190,5.950701926,19.98054342,16.42377222,12.8750199
AT5G67300,26.93300778,16.58787048,15.5793037,20.31141528
AT5G67580,10.70400963,10.75413195,11.78203305,12.29715862
AT1G53540,7016.192871,18490.17543,8997.727538,3241.430292
AT5G59720,3784.985633,11026.87898,10854.96836,5438.589679
AT2G39730,8477.424634,9009.866891,5082.868864,1730.998511
AT2G47400,517.5844878,1314.779862,2708.251479,6096.695521
AT1G29930,7031.978869,7353.140458,6530.675105,1250.612315
AT1G07400,6830.195049,8782.409482,4898.9627,1575.733794
AT5G52640,5448.95155,6925.935963,2267.39618,727.7810104
AT1G67090,8364.452033,4226.212114,5582.360512,3689.481013
AT3G12580,5803.810714,6585.902686,2509.407466,740.5559012
AT5G12030,5295.439863,7220.758755,3627.702772,1084.597396
AT1G79040,3495.45403,4202.086941,6312.763619,8877.547281
AT5G20230,16.36336025,454.5667764,1590.19537,3076.162509
AT1G16030,4590.720772,4490.53972,1886.558937,483.3623982
AT1G74310,4610.997067,3510.222923,1398.582556,238.7423554
AT5G12020,3996.428594,4752.098368,1958.414859,413.8003198
AT1G29920,2956.867421,4334.970052,3182.344596,449.5192823
AT4G25200,3881.720559,3884.326486,1574.536025,375.2663729
AT1G59860,4337.113475,2262.387714,1411.032761,332.2672865
AT3G47470,3095.588855,4870.810806,5429.977666,2776.112171
AT2G21660,37.14261677,45.64102773,848.37468,3865.889854
AT3G16640,890.9029232,1243.68459,1840.364492,3063.333753
AT5G54080,7.675430812,228.11025,1040.265691,2515.591931
AT1G54050,3749.459736,2169.37827,1182.152892,292.4000172
AT2G05520,400.5300622,868.2893205,1595.298785,2916.295318
AT3G15353,1305.245533,1406.859277,2857.931246,3718.689976
AT5G27850,173.7611664,475.8774674,1063.83223,2578.711789
AT5G54270,2872.707144,3091.487904,2607.667156,724.8824961
AT2G29500,4452.42982,3361.039946,3469.572173,1898.653827
AT3G54890,2170.868905,3619.271338,4642.39274,5510.802788
AT5G02380,3518.572298,5591.733228,3459.186558,3670.3744
ATMG00030,1003.505386,657.5827044,522.8862981,963.8568988
AT1G61520,1729.449753,2595.54154,4110.96024,4675.561393
AT5G38410,3348.863363,2130.476781,2253.326245,1088.602729
AT5G56030,2552.721246,2470.699004,780.3627042,214.8731779
AT4G10250,2406.531871,3361.393742,3959.068819,2273.555079
AT1G29910,1360.524496,2541.8026,2242.563968,434.7622454
AT3G09440,2658.485995,1941.720974,811.9925221,196.9232179
ATMG01390,795.1736062,928.1092899,696.702603,1033.351107
AT1G47128,191.2397509,667.7473937,1231.706896,1931.219537
AT1G15820,1820.054741,2914.218185,1739.377258,777.4154482
AT4G10340,3348.179104,3317.554971,3270.532926,2365.683606
AT4G12400,2706.168766,2159.553488,846.891636,373.8309109
AT5G02500,3088.117883,2583.731855,1928.21989,976.1183101
AT5G48570,2512.534256,1220.796074,543.6707717,337.5869583
AT1G30380,1762.81632,2216.121651,1270.821166,587.8735182
AT3G10020,1902.211064,2561.862228,1340.630372,629.7453037
AT1G42970,2341.873152,1174.288796,1048.036679,544.4570719
AT2G15960,4.83256328,225.9182417,749.7515867,1537.910427
AT4G38970,2703.425501,2243.824324,1849.036335,1121.977585
AT2G46220,63.41950111,320.5486073,979.6593488,1873.154092
AT4G21280,2091.596308,1444.085237,1282.298613,466.0980189
AT1G08380,2061.709011,1615.176919,1489.860964,647.9584495
AT5G09590,1944.421669,956.0202842,397.3675327,109.6445239
AT5G15450,1890.186023,939.9683389,358.3753081,98.31370172
AT3G26580,34.49356183,89.3692087,332.5121541,973.7245298
AT5G38420,2138.9884,1024.685554,1410.648339,823.8602758
AT5G64040,1747.779361,1962.462354,1248.537355,568.5390879
AT2G22240,1772.442384,917.5900331,543.920886,105.8980606
AT5G57655,8.853954617,502.0064336,1136.36969,1630.095871
AT3G26740,6.038737321,435.8073482,1513.481347,1565.591639
AT2G46240,1747.099794,795.7059684,335.8596052,80.4274491
AT3G01500,2106.638085,1380.09542,1344.376132,707.6356138
AT4G10920,20.60721402,136.0272141,675.2106661,1246.483982
AT2G38540,454.5008528,796.4762004,961.6435176,1359.239068
AT1G60950,2062.710362,1249.319004,1124.685565,634.9145879
AT4G27670,702.9666651,1708.633124,1873.113972,813.211328
AT3G24500,2055.306225,1080.197879,681.9670284,370.817236
AT1G20620,33.726373,144.8000742,846.4793111,1490.10457
AT3G62290,177.9019,328.0009329,561.1891149,936.9301483
AT4G12800,1812.188986,1656.369218,1907.283958,1143.184148
AT1G20440,463.6255002,1286.626015,943.9940618,851.5190496
AT5G66570,2490.135211,3576.459788,3224.250605,2797.401249
AT3G48140,287.6743821,440.2760551,666.6296557,1097.531287
AT3G56940,1301.873729,1518.537204,1340.907068,407.1579881
AT5G51440,1589.564379,495.8408026,268.3957793,109.1571451
AT2G47180,1638.573928,1134.450763,672.9938249,202.8641472
AT3G15450,5.406474961,719.3553533,1360.83371,1091.473538
ATMG00020,652.8378217,740.159992,521.9989309,661.1864952
AT2G05540,2.102873091,68.96533786,196.2465194,453.6537853
AT1G65980,197.9980649,411.2562544,569.0562658,993.8837617
AT1G30070,1545.310356,550.1332224,349.3229812,130.9096513
AT5G56010,1270.822227,1121.316284,352.3434165,93.96925894
AT2G06520,1374.084123,1390.263712,1084.190514,515.7167829
AT3G61470,1791.756874,2518.103919,2712.190992,2338.118114
AT4G04020,1542.18868,1062.752465,700.2465672,413.0536466
AT2G21330,1737.298581,1776.620913,1417.59314,890.0433278
AT2G29450,1653.729651,846.9972768,444.0908509,348.289242
AT4G35090,1690.063356,1136.268765,939.6595272,371.4117695
AT5G35630,1470.027415,854.2194091,615.9084697,280.4595
AT5G60360,140.6037167,274.1931298,664.7124263,1138.763429
AT4G37930,1711.684883,1373.531588,1222.294471,824.5428828
AT5G01600,316.7448237,601.4494784,768.7727179,1013.677689
AT4G35770,0.657388486,293.5914382,1270.642977,397.7956671
AT1G06680,2167.456525,2284.466003,2627.234845,2655.941409
AT1G67360,1218.523506,649.9137438,336.3209637,102.0531891
AT2G40000,70.67805632,289.0769064,389.6210624,530.8388623
AT3G09350,1226.347722,440.7706849,181.25393,71.10714942
AT1G12900,1286.963365,504.7602897,483.6332596,253.9697237
AT3G07090,1191.546267,263.4272012,163.7244499,77.25622484
AT2G05100,906.7034709,1080.447473,608.9423939,132.0926348
AT2G26500,1036.04515,948.6036408,1389.844536,1927.923664
AT3G08940,1426.860405,1439.40045,1832.35657,1420.55323
AT1G20340,2374.186889,2570.918656,2474.769857,2565.982658
AT3G53420,1181.225672,1693.573222,1477.163892,961.3275118
AT1G23130,1329.369578,1187.060006,1864.827231,2289.072114
AT1G56280,185.6336107,287.4943912,508.6710446,852.1415614
AT2G05070,778.7665127,1035.813233,585.8072065,121.617909
AT1G31330,1692.455975,1495.021535,1647.15546,1124.580632
AT2G24940,258.2315685,307.945462,521.8878989,925.4061236
AT3G55800,1060.022058,639.6872725,431.4728629,133.3112096
AT3G13470,1189.862986,473.1728126,292.5473771,204.9421175
AT2G45960,982.2509062,1729.499814,1626.763999,1268.382766
AT1G03130,716.8606199,1151.05843,1029.739686,510.6957209
AT1G80920,23.0415104,773.4895605,1151.721739,649.0973463
AT3G16050,998.5357997,592.4212514,251.626306,53.85287681
AT3G09390,312.1883951,786.7826513,838.6287004,1394.8176
AT4G27130,29.10158344,52.91551791,158.2358185,498.1866652
AT2G23090,173.4871129,335.0667469,488.9111468,880.7094399
AT3G26650,2067.637208,1331.398595,1702.11635,1318.061009
AT2G20560,1087.965446,373.6704395,213.5064471,111.4150779
AT1G30230,198.1373855,397.463028,405.4921893,735.6380769
AT1G79245,239.3081176,707.2702446,771.5049859,973.838032
AT1G51200,101.0654684,165.8325669,341.6381999,640.7872747
AT2G30570,1179.471562,1457.639961,1745.560971,1978.785672
AT1G03220,5.842040962,141.0654412,144.5175487,386.787219
AT3G25230,1059.140274,359.5209379,164.2954894,125.1826572
AT1G64720,387.4223811,846.3704407,935.5221759,1467.966025
AT1G52230,1041.911522,572.0810494,541.2897686,257.2354169
AT4G39090,65.22382618,713.4491606,1026.277813,961.0393666
AT1G10960,1147.325773,1073.445703,1032.15408,565.9807072
AT4G16190,35.95957852,85.72328665,282.7222936,707.9644401
AT1G64230,136.3822933,163.89216,344.3192532,675.4568488
AT5G13630,900.4286444,747.9578598,466.4200637,124.6477756
AT5G38430,961.7340052,281.5278448,365.9885752,125.6641348
AT2G46820,1062.790682,650.9087542,586.6597838,302.8433632
AT1G44575,1105.862063,685.5787067,667.696903,385.7362795
AT3G50820,1192.64745,1433.836705,1338.028888,822.1316856
AT5G54770,1589.153508,1472.328409,1218.461078,1235.242792
AT1G09340,906.7668544,693.0845886,495.1200152,168.1715613
AT3G12780,1220.908672,1136.093448,913.6696108,642.735225
AT3G46230,518.6392552,1293.612119,788.1988926,443.7665958
AT3G12050,1135.261846,599.5878388,388.0042741,236.4797303
AT5G01530,1966.409143,2185.306788,2666.606797,2694.600954
AT4G05180,1193.799251,1210.767986,1872.767032,1826.50122
AT5G49440,25.84619151,125.5241047,297.7269038,561.1002435
ATMG00160,72.73262102,65.57909269,120.8367401,257.0291012
AT2G43970,268.912841,340.7969386,433.8206729,864.9734665
AT1G56200,114.3205447,148.3245306,300.4810777,644.4621545
AT5G50920,363.8428801,596.9095341,733.5149016,1090.326217
AT3G29240,100.7975086,305.978469,496.5896073,630.7040773
AT4G03280,1675.236954,1394.597274,1420.08125,1143.520277
AT3G26520,312.5039663,764.1270218,1021.357607,1108.715768
AT5G58770,786.6310207,672.4596055,365.5775081,108.6304792
AT2G33150,57.76081913,259.362146,455.2403465,491.8130882
AT1G17870,817.4074423,508.103751,210.1511357,56.46570573
AT3G21055,872.7490472,753.5697057,813.5689518,423.3049923
AT4G15780,34.66700238,76.22981927,144.9466367,435.3194604
AT5G26000,1186.387811,863.4638743,893.6235649,590.8144058
AT2G32120,867.0829969,327.0067844,177.3216988,110.3099378
AT1G11860,855.0956525,666.3280164,463.9141899,264.3261586
AT1G79920,884.7944872,440.7270502,246.3704726,113.5148497
AT5G35320,856.225379,235.0648433,202.6796315,103.460038
AT2G34430,168.4920066,750.1409955,999.3527008,698.663749
AT4G29905,790.530002,323.1784379,178.5807331,65.3604329
AT4G02770,889.3612767,844.0935527,1074.273159,718.3993712
AT5G10860,40.35993515,112.7529352,361.5295135,603.2355914
AT2G20260,410.0365174,506.2478005,940.9205848,1121.405021
AT5G27845,0.462956195,26.20540981,76.1507492,321.5376075
AT3G24100,106.0021687,215.9430892,356.868049,638.0789806
AT4G26850,806.6545062,461.3466569,263.9270685,140.3506884
AT5G54165,771.0739102,204.5954141,145.4995053,59.891876
AT1G23310,1514.968804,1451.628621,1386.348538,1238.908284
AT3G62030,788.5395939,485.2499506,453.6896017,182.6170119
AT3G13750,38.67474224,582.6011011,824.853792,650.2268542
