,exp1,exp2,exp3
AT5G18110,9.301062826,9.99009242,10.11018676
AT4G33610,1.7023567,3.229638023,2.759824788
AT2G23680,3.922002425,5.219614918,4.720173287
AT5G64200,9.190030807,9.210770164,10.21008472
AT1G70610,10.1095225,9.799822862,9.569780503
AT1G42250,-1.209969193,-1.190762462,-2.179655352
AT2G44010,2.481509521,3.459414676,2.700265706
AT1G17960,4.960231049,5.109168223,4.029915282
AT1G50180,6.36924524,5.879052699,4.650146331
AT3G43250,1.550431292,1.830608429,2.620102047
AT5G25880,5.479676531,5.270446695,5.849672681
AT5G60610,5.301417101,6.220361977,6.690053911
AT5G66815,4.61915282,4.069083505,2.880223347
AT3G15260,8.49075476,8.979314554,8.089838266
AT2G32950,10.40933766,9.97948399,9.309892177
AT2G20870,8.608967981,7.93966883,7.510319618
AT3G16550,2.942572346,4.60962262,4.119874848
AT1G30760,3.290200243,3.419160522,2.329921058
AT5G14230,4.252556943,5.908914069,4.500061613
AT5G43790,7.119661128,6.898898666,5.470198317
AT1G11880,3.312510733,4.939853669,4.749948014
AT1G55120,7.689676531,7.479784354,7.199778578
AT2G20480,1.900308065,2.100369679,2.580184839
AT5G08360,5.500446695,5.789299151,4.87985752
AT1G09400,2.962310491,4.459268345,3.510175212
AT1G29180,6.997751122,5.539884475,5.390080867
AT3G21160,8.159353063,7.73966883,7.309834415
AT4G13550,8.570277259,8.750839478,9.840028881
AT1G32480,3.431617343,4.479206732,3.450273408
AT2G37070,5.847812736,4.429861371,4.250057762
AT1G75050,3.951340085,4.820531413,5.50971889
AT5G27440,6.298197817,5.129838266,4.920258005
AT5G63320,8.249815161,8.128906368,6.710109748
AT2G18660,2.192464523,3.78919903,2.750148256
AT2G34210,2.58009242,2.63915282,1.539934536
AT4G29450,4.499229836,4.00080097,5.040127077
AT4G12720,10.28972274,10.10996919,10.06973814
AT4G29590,10.44936847,10.03972274,9.679819012
AT4G32780,5.617473864,3.980531413,4.66990758
AT2G32610,3.989460886,3.641263068,5.27974007
AT5G02070,2.980477501,3.290130928,3.459688084
AT1G03700,2.088459673,1.091332383,2.81990758
AT4G00370,11.22978435,11.08959952,10.56981709
AT2G45930,4.568197817,3.400816373,4.460132853
AT4G19940,5.758659915,4.89033117,5.319755473
AT5G67520,6.978813948,6.209922984,6.109824788
AT1G51620,5.43750467,3.820785567,4.839861371
AT1G56090,7.470431292,7.75,7.750258005
AT1G22530,9.410569921,9.779468587,9.090323469
AT4G12030,10.17964572,9.949283748,9.019930685
AT5G44440,2.621216858,3.410731655,4.359767026
AT5G05880,1.761755973,2.899075804,1.699897953
AT5G57070,5.808197817,4.640123226,4.79985752
AT2G18850,7.919815161,7.799684233,7.389793981
AT4G13810,6.989276046,6.519522499,5.899888326
AT3G14067,11.17933766,10.74970734,10.36982671
AT1G67210,6.67995379,6.64910661,5.489969193
AT4G08660,2.12755088,0.540831777,1.620078942
AT1G56030,2.171370891,3.060616131,3.859751622
AT2G07010,2.420154033,2.521001213,3.819961492
AT3G49280,4.152433717,5.729329958,4.860138629
AT4G11200,4.210323469,4.418813948,2.88028111
AT5G41070,7.799799757,7.669222135,6.659938387
AT3G13235,7.89155573,8.900569921,9.639884475
AT5G56600,11.00959952,10.75079327,11.78010782
AT3G27100,8.390030807,8.41042359,8.96018869
AT1G10020,8.92915282,8.380562219,9.110194466
AT3G29140,4.032526136,5.669730443,5.319872923
AT4G09880,6.727473864,5.091062826,6.469965343
AT4G01130,6.180816373,6.70957641,6.160298438
AT5G57655,8.520277259,8.700385082,9.200180988
AT1G55620,6.971447907,7.910539114,8.609955716
AT3G26740,11.80015403,11.89960722,11.39032539
AT4G28430,6.070138629,6.159976895,6.12971889
AT1G73510,3.819075804,3.219322256,2.340304215
AT3G42400,2.171201455,2.949006489,1.66030614
AT4G04420,1.007797332,-0.419098909,0.749797832
AT4G10670,5.527427654,3.860731655,4.809892177
AT2G31470,2.998182414,1.821340085,3.55985752
ATCG00190,9.428967981,8.761286173,10.42973814
AT1G35150,3.400154033,3.499745846,3.170309991
AT2G01880,5.237843542,3.839892177,3.700028881
AT2G02990,3.771678957,4.860200243,5.120061613
AT1G65660,9.289876774,9.210323469,9.630221422
AT4G15780,9.480154033,9.580446695,10.16017329
AT2G36710,5.51924524,5.0290604,3.810223347
AT2G01260,9.609553305,9.31966883,8.889819012
AT2G26700,4.092171861,5.499899879,5.370059688
AT5G15350,12.33909121,11.75120916,13.31996149
AT1G10140,7.370308065,7.570808672,8.620034657
AT1G69380,7.519753548,7.359853669,7.169761249
AT1G75290,4.317689509,2.820877986,3.959819012
AT4G11550,4.160523711,4.498813948,2.960061613
AT2G14120,7.610446695,7.900300364,8.29018869
AT3G20710,3.561340085,4.430670042,5.299886401
AT3G61040,5.160523711,5.499222135,4.489880625
AT1G32450,8.508906368,7.799853669,7.609834415
AT2G18640,4.388120801,3.171216858,4.74997497
AT4G40030,13.02026186,13.18969193,12.78976895
AT1G64770,11.87946089,11.52976125,11.21980361
AT5G19250,10.40137089,11.2895379,10.6897805
AT3G13110,11.22975355,11.06943008,10.329871
AT4G12490,5.722002425,7.020292662,7.399897953
AT3G42690,5.987781929,4.54990758,4.430051986
AT3G27640,6.41990758,6.359553305,5.779822862
AT4G17585,4.082264281,5.548806247,4.000152107
AT2G25460,3.930739357,4.410916495,5.599749697
AT3G17150,6.069630322,5.830200243,6.089707338
AT4G04980,2.85995379,2.828875561,1.370113599
AT3G22610,4.312310491,5.809853669,5.619820937
AT3G20450,6.189892177,6.12,6.119726592
AT3G28050,10.75032347,10.95932996,10.08985945
AT1G61640,6.879984597,6.870762462,7.860086643
AT2G18920,4.111124439,4.838659915,3.100132853
AT4G33040,7.800385082,8.049098909,6.879934536
AT3G03310,8.009168223,7.470816373,8.530121301
AT4G20260,11.51035428,11.73985367,11.55028496
AT5G54200,7.070385082,7.319383869,6.519840191
AT4G03840,2.218074591,0.970161734,1.1802349
AT3G30510,3.208536689,2.259738144,1.919922984
AT4G04330,7.649599515,7.389638023,6.920329245
AT4G11670,8.229676531,8.019437781,7.289876774
AT4G01026,9.249722741,9.069976895,9.040290737
AT4G02050,8.619491692,8.289283748,7.35995379
AT5G40380,8.858767738,8.059591813,7.529938387
AT4G39110,5.260107823,5.329792056,5.060304215
AT4G04530,3.788136204,2.580038508,2.629896028
AT2G02850,5.907920558,4.560254154,4.890211795
AT5G26770,7.248120801,6.029638023,5.560180988
AT3G13240,4.780816373,5.310107823,5.450202168
AT4G14815,5.828136204,4.621093632,6.040032732
AT1G32980,5.069753548,4.910500606,5.559670755
AT1G22410,11.57959952,11.31975355,10.99979591
AT1G01120,11.01958411,10.74900649,9.460273408
AT2G26290,3.288567496,2.361347786,4.109801683
AT5G22600,5.421278471,6.248813948,4.710009627
AT3G49090,5.220723954,5.689175925,4.62032732
AT3G29190,4.26254154,5.909738144,5.569980746
AT5G59860,4.427935962,3.089753548,2.770113599
AT5G09690,6.301032019,6.969684233,6.559753548
AT5G46800,12.60989218,12.53959952,12.01981324
AT3G16610,5.739044997,5.119707338,4.739861371
AT1G78770,7.959815161,7.839892177,7.699751622
ATMG00450,5.969599515,5.710361977,6.180223347
AT5G05440,9.429306853,8.980523711,9.660196392
AT1G79060,5.73080097,6.248898666,4.820308065
AT3G25180,3.581293875,4.420593026,5.189959566
AT1G17740,3.230554518,3.590985809,4.869755473
AT1G69450,7.760693147,8.209792056,7.939738144
AT1G65940,-0.51750467,1.099715039,0.730017329
AT3G17220,3.359691935,3.160739357,4.119663053
AT3G07900,5.868890965,5.149222135,4.140130928
AT2G23240,2.820831777,3.360723954,4.299990373
AT3G44580,3.551001213,4.198998787,2.899938387
AT2G14470,0.481216858,1.270639236,2.099734294
AT4G18250,4.557889752,3.191101334,4.620013478
AT5G05860,9.14,9.139306853,8.239892177
AT4G29090,3.649614918,3.400354275,3.859690009
AT1G32440,10.18918363,9.659722741,9.299842116
AT1G62810,8.109845967,8.009691935,7.609793981
AT5G48490,12.86918363,12.33957641,11.7898864
AT2G04032,8.979661128,8.75948399,8.089865221
AT1G58025,3.268521286,2.311093632,3.729722741
AT5G53470,7.90995379,7.879360764,7.049878699
AT5G65610,5.04755088,3.460577623,4.210123226
AT5G47090,7.750061613,7.790323469,8.210207944
AT2G17840,7.470138629,7.559830564,7.340296513
AT5G53680,5.618967981,4.950670042,5.820167511
AT1G27980,8.410246452,8.57,8.569715039
AT5G04730,2.761879199,3.978752335,2.360206019
AT4G15400,0.762618556,2.459222135,1.449957641
AT3G50560,9.609430079,9.240947301,10.47005776
AT5G57130,5.682279684,7.159276046,6.220169436
AT1G73130,7.500169436,7.609014191,6.330319618
AT5G29050,3.792033232,5.110246452,5.429911431
AT2G12990,-1.237581687,0.329792056,0.059853669
AT1G13700,6.978998787,6.330284961,6.700250303
AT1G28135,2.258567496,1.330962704,2.580084718
AT4G19850,2.162141055,3.550154033,3.74992876
AT1G12990,9.658721529,8.829522499,8.210286886
AT2G23640,4.342079442,5.689052699,4.459926834
AT4G18400,8.40004621,8.430300364,8.82021372
AT1G64410,4.121663553,5.200408187,5.729959566
AT4G05500,5.179414676,4.80117835,6.329713114
AT4G39800,12.85947629,12.51986907,12.3497805
AT4G30440,11.88838266,10.83991528,10.73026956
AT3G23460,-1.230970406,-1.858667617,-0.130190615
AT4G27930,3.871263068,4.690716252,5.61983634
AT2G38750,8.979507095,8.659784354,8.379797832
AT3G49300,4.779044997,4.160901091,5.330094345
AT4G15440,7.720077016,7.769414676,7.009853669
AT4G37550,11.58915282,11.03962262,10.54987677
AT1G33820,1.102695572,2.849299151,1.940011552
AT3G58300,2.292649363,4.009499394,3.359938387
AT4G40040,11.36223347,12.80979206,12.53981131
AT1G30960,6.738598302,5.829561007,5.260275333
AT1G65640,5.407935962,4.069899879,3.940204093
AT2G17430,6.568906368,5.86004621,5.919792056
AT4G30960,11.82995379,11.79958411,11.25981516
AT4G03290,1.281894602,2.509922984,2.410105897
AT3G54570,3.617982172,2.310747059,3.27978628
AT2G45610,3.879044997,3.261324681,4.979793981
AT1G44000,12.51947629,12.17965343,11.72983441
AT3G07320,8.540215646,8.679268345,7.729890252
AT3G11150,4.781032019,5.448767738,3.850053911
AT1G12140,9.289722741,9.109930685,9.019751622
AT4G11410,9.119368466,8.70962262,8.219853669
AT3G59670,7.709707338,7.519276046,6.579934536
AT4G13770,12.28961492,12.03943778,11.3098864
AT3G53840,5.819784354,5.679784354,5.399778578
AT2G42050,-1.760569921,-2.128860158,-0.650036583
AT1G53430,8.899430079,8.529014191,7.250152107
AT4G09360,5.37745846,3.730385082,4.230109748
AT4G35560,5.988136204,4.779730443,4.430026956
AT1G74800,7.620200243,7.749422377,6.999844042
AT2G41820,8.859645725,8.629453184,7.919878699
AT5G63180,11.29909121,10.70945318,9.999946089
AT5G18990,3.071786779,4.229114312,3.079896028
AT3G01260,5.078644512,4.20042359,4.749749697
AT2G42870,7.330123226,7.409422377,6.660333096
AT1G50060,2.161817586,3.340354275,3.799797832
AT1G11440,9.039738144,8.868952578,7.510109748
AT2G19780,8.049553305,7.759145118,6.650015403
AT3G57780,7.809830564,7.699715039,7.329792056
AT4G17190,8.799399272,8.409876774,8.24978628
AT2G02810,7.630462098,7.930670042,8.800065464
AT1G15040,3.96249533,5.579345361,4.730105897
AT4G10910,6.099738144,5.930554518,6.650165585
AT1G36160,10.00973814,9.839892177,9.699759324
AT1G30560,5.709861371,5.62,5.619732368
AT3G45380,-1.957751122,-0.500908793,-1.680067389
AT5G18430,6.709922984,6.659260643,5.699919133
AT2G23830,4.589306853,4.140662341,4.999680382
AT1G80240,4.217874349,2.839822862,2.610113599
AT1G76640,2.639815161,2.520978108,3.789682308
AT2G31770,5.637412251,3.96084718,5.06002118
AT2G13720,3.03155573,4.038883263,2.590263781
AT2G24350,4.387858945,2.999838266,2.790102047
AT2G05960,0.759707338,0.57037738,1.060211795
AT1G28380,9.699661128,9.479399272,8.699896028
AT3G50620,6.750955003,7.370646937,8.21
AT5G42870,6.732017828,8.040192541,8.289957641
AT1G24240,7.189460886,6.839799757,6.579799757
AT3G20980,5.800277259,5.979861371,5.79974007
AT5G40640,6.509799757,6.379876774,6.219759324
AT3G61820,9.819876774,9.739168223,8.659961492
AT3G10080,9.509691935,9.309337659,8.449915282
AT5G44630,5.207489267,3.580877986,4.719884475
AT4G39590,5.070985809,5.709283748,4.779849818
AT5G18670,10.18896798,9.519691935,9.119880625
AT3G46370,4.511078229,5.210392783,5.720084718
AT3G49060,8.379599515,8.119276046,7.179949939
AT3G28400,4.840123226,4.920408187,5.449674606
AT2G27280,3.157858945,1.769884475,1.620051986
AT4G09990,7.099183627,6.57033117,6.999720816
AT4G28180,6.540354275,6.770438993,7.340152107
AT3G14070,4.130569921,4.499830564,4.279738144
AT3G56360,11.11986137,11.02989218,10.88975355
AT1G28070,6.72995379,6.699807459,6.450302289
AT5G58782,3.061062826,3.750793268,4.779838266
AT1G04220,4.152618556,5.8495302,5.239938387
AT5G61070,6.459322256,6.020454396,6.609697711
AT2G14040,4.707951365,3.37990758,3.26
AT1G71880,6.782464523,8.3790604,7.160125152
AT5G57400,3.078197817,1.909599515,1.390134779
AT3G16680,3.420123226,3.500100121,3.630248378
AT1G04730,7.499645725,7.269376168,6.45990758
AT5G18170,9.500123226,9.579799757,9.319759324
AT1G65000,5.292125651,6.668952578,5.310196392
AT5G37560,2.400831777,2.939722741,2.580269557
AT2G29480,3.791263068,4.610700849,5.519828639
AT3G20520,4.230138629,4.320731655,5.270075091
AT2G24040,8.040908793,8.630808672,9.679751622
AT2G11130,1.560415888,1.831024318,3.159774727
AT5G24940,3.501417101,4.418713827,2.750086643
AT5G06550,7.40995379,7.380446695,7.960179063
AT2G36950,10.51996919,10.5004929,11.14016559
AT4G23080,2.309491692,1.981247665,3.599776653
AT5G13100,9.650739357,10.13007702,10.23020987
AT1G65350,5.550462098,5.850192541,6.100206019
AT2G03460,5.010184839,5.131039721,6.479730443
AT3G62710,4.840415888,5.108829351,3.590084718
AT4G04870,9.159784354,9.019684233,8.609805534
AT2G10690,4.418675319,3.561324681,5.27985752
AT3G02980,6.869383869,6.470015403,6.489761249
AT2G21060,6.811432504,7.740577623,8.48990373
AT5G20320,8.229414676,7.849237538,6.859996149
AT2G36650,3.660030807,3.681085931,5.089901804
AT5G04120,4.951386294,5.850608429,6.639894103
AT3G50010,2.500924196,3.100785567,4.119915282
AT5G28420,3.209075804,2.610338872,3.0502349
AT3G47950,3.390215646,3.531062826,4.909874848
AT5G23800,6.909784354,6.76910661,5.610005776
AT1G17190,6.579630322,6.339830564,6.119782429
AT3G42770,6.24825943,5.11957641,4.570173287
AT5G41540,3.921186052,4.68872923,3.040084718
AT2G13500,3.521571134,4.538929473,3.150261856
AT1G51860,1.800631534,2.210947301,3.439778578
AT1G18840,8.140369679,8.379638023,7.909784354
AT5G39720,2.66244912,4.249098909,3.079969193
AT5G18710,3.849768951,3.700585324,4.459672681
AT5G35410,6.909168223,6.369691935,5.969859445
AT5G55570,7.230662341,7.659776653,7.369747771
AT2G45560,7.239353063,6.819969193,6.780290737
AT3G25410,9.710123226,9.789322256,8.909884475
AT3G12685,9.339491692,9.009869072,8.839784354
AT1G43240,2.209014191,1.571101334,3.000007702
AT5G66650,6.690169436,6.798813948,5.260173287
AT3G53260,11.92969193,11.7295225,11.10985752
AT3G09580,9.900061613,9.93962262,9.449803608
AT3G09060,5.798043785,4.530654639,5.379793981
AT3G26100,9.729799757,9.599491692,8.93985752
AT3G03710,10.00921443,9.499722741,9.139845967
AT1G35250,6.169645725,5.939761249,5.629797832
AT3G57510,4.578290237,3.471116737,4.919757398
AT2G15620,12.2795225,11.96971504,11.59981901
AT4G26670,8.190061613,8.230023105,8.260263781
AT2G45230,2.671678957,3.758790843,2.190227198
AT3G02000,5.041987022,6.330223347,6.619936462
AT1G72530,7.329676531,7.118952578,5.760152107
AT1G79410,7.499537902,7.199545604,6.609865221
AT2G04640,3.48929145,3.029160522,1.940067389
AT4G01480,8.499861371,8.409599515,7.889822862
AT2G46210,7.129553305,6.839876774,6.679778578
AT3G45640,9.799522499,9.48948399,8.819886401
AT1G53980,4.759491692,4.429368466,3.609930685
AT5G37520,5.140107823,5.211032019,6.549720816
AT2G14670,3.28164815,4.348844755,2.850005776
AT5G27870,4.278089994,3.039699636,2.650165585
AT2G26000,6.339676531,6.130415888,6.670200243
AT1G47810,5.539322256,5.099522499,4.479896028
AT3G60430,2.952202668,4.378837053,2.870063538
AT1G70420,5.890477501,6.199537902,5.600309991
AT5G36990,5.689445482,5.329961492,5.279768951
AT5G39980,7.599460886,7.249745846,6.919817086
AT4G21940,6.56929145,6.10948399,5.439913357
AT1G48800,3.997858945,2.609961492,2.560013478
AT1G14520,5.990015403,5.999653426,5.549799757
AT3G18710,7.891186052,8.660723954,9.599845967
AT1G16720,12.87975355,12.71993839,12.63975355
AT1G54350,10.99963032,10.75968423,10.34981901
AT1G05575,5.619306853,5.17127077,6.819844042
AT1G49940,5.200600728,5.588744633,3.960152107
AT5G65490,8.769630322,8.530454396,9.120192541
AT1G64450,6.021786779,7.179399272,6.399830564
AT1G75880,5.429630322,5.189707338,4.809813235
AT1G72240,6.0776433,4.550223347,4.840146331
AT5G03230,7.262372104,8.799591813,8.269859445
AT5G25280,11.79992298,11.75063153,12.57012515
AT1G64710,8.660554518,9.019776653,8.729751622
AT1G14430,3.981309278,4.830539114,5.529969193
AT2G47240,8.560369679,8.799645725,8.339784354
AT4G37240,8.318028381,7.040200243,7.30021372
AT5G52770,4.048567496,3.120685446,4.010157884
AT3G58660,9.11910661,8.540385082,9.040223347
AT2G29760,6.958274834,5.839738144,5.499994224
AT3G45410,5.139799757,5.009337659,4.149909506
AT4G32460,9.600246452,9.759260643,8.799897953
AT4G23450,4.13254154,5.779075804,4.580069315
AT5G12130,10.81932226,10.3795379,9.779892177
AT1G50700,6.839938387,6.799768951,6.499778578
AT2G35870,6.498151608,5.299884475,5.149961492
AT2G04520,11.16053911,11.51084718,12.60996149
AT2G30710,8.700523711,9.039460886,8.339822862
AT3G17950,6.608490479,5.630254154,5.960238751
AT1G20510,8.959368466,8.549445482,7.829919133
AT4G14210,11.34,11.33963032,10.85980746
AT1G38950,5.249676531,5.041093632,6.459949939
AT1G55265,7.810215646,7.949168223,6.869934536
AT1G24280,7.170184839,7.289014191,6.010005776
AT5G20800,3.088937174,2.399614918,1.900300364
AT4G18130,9.910154033,10.00909891,8.839969193
AT3G52800,9.239537902,8.939114312,7.790048135
AT5G07400,5.647581687,4.080508308,4.739913357
ATCG01050,13.06949169,12.74108593,14.14997497
AT5G20560,5.370415888,5.640839478,6.729986522
AT4G37580,6.081124439,6.80915282,5.710296513
AT2G48130,5.737704913,4.251085931,5.659963417
AT3G57840,3.951432504,4.880431292,5.439994224
AT5G17970,4.172233474,5.618960279,4.27016366
AT5G43760,10.85921443,10.34920673,9.320269557
AT1G09470,4.289676531,4.079537902,3.47985752
AT5G53280,9.108875561,8.379599515,7.859932611
AT2G17160,3.789430079,3.421247665,5.039793981
AT1G50800,0.348706125,-0.489676531,-0.069767026
AT4G17410,5.851417101,6.769406974,6.000258005
AT2G32220,7.810077016,7.859183627,6.799942238
AT3G17390,13.58949169,13.25919133,12.21001348
AT2G16160,3.30745846,1.660392783,2.170007702
AT2G30610,11.46836725,10.41017714,10.64024068
AT1G45180,7.139984597,7.129460886,6.429855594
AT5G43900,8.629938387,8.589707338,8.209793981
AT4G14385,8.719984597,8.710069315,8.800256079
AT2G28720,8.430554518,8.788790843,7.220246452
AT3G23340,8.159337659,7.729083505,6.540223347
AT1G09070,11.21986137,11.13016944,11.3502426
AT4G21240,4.758906368,4.049514797,3.420290737
AT3G30330,3.838213221,2.680477501,3.299799757
AT2G30730,3.471571134,4.490308065,4.889747771
AT2G20660,3.248613706,2.349892177,2.210275333
AT1G33910,5.877858945,4.490600728,5.26983634
AT4G18140,8.319676531,8.109876774,7.950294588
AT2G23780,9.171324681,10.03033887,10.47005584
AT1G21510,4.840677744,5.280785567,6.299715039
AT4G04510,3.419861371,3.331147544,4.819767026
AT1G65220,9.301139842,10.04053911,10.74000385
AT3G20960,3.721016616,4.380577623,5.129713114
AT5G05390,5.28915282,4.741232262,6.339753548
AT5G50830,4.818721529,3.989399272,3.210069315
AT1G15170,7.749707338,7.559938387,7.479759324
AT2G29570,9.939630322,9.699499394,9.049874848
AT3G24560,8.109599515,7.849252941,6.879969193
AT3G51360,5.50995379,5.480531413,6.169676531
AT2G29250,2.751586537,3.779445482,3.0602349
AT5G42820,9.180184839,9.300238751,9.61020987
AT4G03230,6.999353063,6.579068102,5.370165585
AT2G19330,6.228798545,5.449299151,4.540184839
AT3G10840,10.47915282,9.929614918,9.429890252
AT4G04220,6.669044997,6.049738144,5.709865221
AT4G13520,11.0704775,11.38036198,11.85015596
AT2G12880,2.739445482,2.379268345,1.429984597
AT1G72700,7.460246452,7.619299151,6.709888326
AT1G03710,3.589491692,3.260346574,3.709707338
AT4G36520,8.13995379,8.109214433,7.089944163
AT5G59760,4.077874349,2.699892177,2.560140555
AT2G05940,8.070600728,8.459175925,7.38990758
AT4G23640,7.702295087,9.189961492,9.139921058
AT5G16900,5.210477501,5.520146331,5.709701562
