GeneID,60mins,180mins,360mins,720mins,1440mins
AT1G02350,2.32,3.082,1.546,0.616,0.764
AT1G02360,0.779,1.002,2.093,10.738,1.355
AT1G02370,0.961,1.046,1.968,5.61,6.962
AT1G02380,1.913,1.064,0.154,0.308,0.986
AT1G02390,4.691,0.492,0.562,1.52,1.386
AT1G02400,7.521,3.307,10.976,15.184,1.868
AT1G02405,0.557,0.578,0.772,0.94,0.302
AT1G02410,13.198,13.128,12.271,13.348,12.658
AT1G02420,0.474,0.676,0.747,0.871,0.976
AT1G04117,0.064,0.024,0.076,0.05,0.047
AT1G02430,0.158,0.077,0.1,0.07,0.129
AT1G04123,0,0,0,0.056,0.032
AT1G02440,0.149,0.168,0.284,0.016,0.084
AT1G02450,0.494,0.724,0.258,0.174,0
AT1G02460,0.672,9.457,16.09,10.547,10.306
AT1G02470,0.699,0.853,0.47,1.003,1.139
AT1G02475,53.387,53.654,52.674,48.056,56.805
AT1G02480,0,0,0,0,0
AT1G02490,0.098,0.117,0.062,0.058,0.099
AT1G02500,170.769,145.888,128.841,91.7,107.454
AT1G02510,0,0,0,0,0
AT1G02520,0.034,0.031,0.028,0.008,0.048
AT1G02530,0.024,0.004,0.014,0.012,0.002
AT1G02540,0,0,0,0,0
AT1G02550,0,0,0,0,0
AT1G02560,155.117,150.726,146.084,153.55,179.065
AT1G02570,0,0,0,0,0.013
AT1G02575,0,0,0,0,0
AT1G02580,0,0.007,0,0.006,0.006
AT1G04127,0,0,0,0.071,0.11
AT1G02590,0,0,0,0,0
AT1G02600,0,0,0,0,0
AT1G02610,0.753,8.931,9.277,4.771,3.079
AT1G02620,0.05,0.052,0.143,0.116,0.014
AT1G04133,0.032,0.082,0,0,0
AT1G04137,0,0,0,0,0
AT1G02630,0.008,0.021,0.024,0.019,0.006
AT1G02640,2.838,3.053,1.68,0.896,0.376
AT1G02650,0.332,0.3,0.084,0.087,0.06
AT1G02660,43.175,27.486,63.24,4.338,2.632
AT1G02670,0.196,0.259,0.18,0.31,0.436
AT1G02680,7.28,6.21,6.781,7.708,9.162
AT1G02681,0,0,0,0,0
AT1G04143,0,0,0,0,0
AT1G02690,1.605,1.584,1.437,2.367,3.487
AT1G02700,1.72,1.608,0.486,0.304,0.538
AT1G02705,1.732,2.393,0.972,0.502,0.666
AT1G02710,0,0,0,0,0
AT1G02720,3.606,2.338,1.327,0.97,1.289
AT1G02730,6.327,4.569,3.356,4.425,3.354
AT1G02740,2.99,2.907,3.695,4.579,6.695
AT1G02750,9.461,8.855,7.726,13.361,13.933
AT1G02760,0,0,0,0,0
AT1G02770,0.09,0.078,0.148,0.012,0.096
AT1G02780,305.413,314.302,251.61,292.89,426.774
AT1G02790,0,0,0,0,0.008
AT1G02800,0.038,0.041,0.043,0.034,0.011
AT1G02810,0.211,0.026,0.019,0,0.023
AT1G02813,0,0.027,0,0,0
AT1G02816,13.502,6.091,2.279,8.768,10.278
AT1G02820,243.761,303.517,242.929,167.854,104.251
AT1G02830,0.064,0.398,0.219,1.036,0.578
AT1G02840,32.163,32.355,33.489,45.425,54.164
AT1G02850,0.593,0.558,0.672,0.192,3.684
AT1G02860,2.32,6.964,12.86,10.983,4.708
AT1G04147,0,0.332,0.614,0.107,0.13
AT1G02870,5.812,5.447,6.826,17.358,36.246
AT1G04153,0,0,0.27,0.552,0.48
AT1G02880,7.877,7.043,8.55,11.028,9.769
AT1G02890,18.787,18.166,21.466,24.835,20.502
AT1G02900,0.484,0.968,1.629,2.292,0.39
AT1G02910,43.37,44.927,42.783,47.949,45.945
AT1G02920,2.566,4.311,16.042,57.157,80.334
AT1G02930,11.882,24.255,228.494,566.678,518.524
AT1G02940,0.084,0.161,0.202,0.192,0.115
AT1G02950,6.037,4.978,4.367,4.362,4.867
AT1G02952,0.048,0.194,0.136,0.059,0.04
AT1G02960,4.709,3.86,4.147,3.535,4.249
AT1G02965,0,0,0,0,0
AT1G02970,1.039,0.856,0.526,0.74,1.135
AT1G02980,0,0,0,0.006,0.004
AT1G02990,5.252,4.881,5.596,6.111,7.17
AT1G03000,7.32,5.729,5.88,5.514,6.873
AT1G03010,0.12,0.092,0.044,0.129,0.008
AT1G03020,3.172,2.567,2.256,4.386,5.415
AT1G03030,10.46,8.319,6.745,5.006,7.733
AT1G03040,19.942,18.37,18.123,27.919,37.433
AT1G03050,0.019,0.024,0,0,0
AT1G03055,16.454,15.562,12.052,7.665,9.718
AT1G03060,6.414,5.442,4.573,3.853,4.902
AT1G03070,1.226,0.785,0.344,0.268,0.634
AT1G03080,14.664,8.678,6.567,10.181,15.556
AT1G03090,8.285,5.78,4.893,3.908,7.954
AT1G04157,0.061,0,0.094,0.076,0.205
AT1G03100,0.284,0.398,0.313,0.338,0.67
AT1G04163,0,0,0,0,0
AT1G03103,0,0,0,0,0
AT1G03106,0,0,0,0,0.014
AT1G03110,3.301,2.742,3.26,4.901,7.227
AT1G03120,1.494,1.179,0.406,0.508,0.416
AT1G03130,1236.097,1177.274,808.197,370.059,262.487
AT1G03140,17.891,16.46,20.026,25.157,27.171
AT1G03150,11.318,11.603,12.634,14.715,15.432
AT1G04167,0,0,0,0,0
AT1G03160,21.57,17.87,19.861,21.231,21.331
AT1G03165,0.62,0.426,0,0,0.36
AT1G04173,0.416,0.378,0.09,0.146,0.388
AT1G03170,0.085,0.058,0.11,0.034,0.099
AT1G03180,0.511,0.56,0.93,1.292,1.277
AT1G03190,3.593,3.147,3.015,4.006,4.937
AT1G04177,0,0,0,0,0
AT1G03200,0.898,0.846,1.115,0.528,0.886
AT1G03210,3.924,3.986,3.912,2.934,3.736
AT1G03220,7.071,6.062,6.873,12.037,4.577
AT1G03230,2.068,1.507,0.888,1.955,1.261
AT1G03240,0.052,0,0,0,0.09
AT1G03250,15.55,22.822,25.995,25.404,29.614
AT1G03260,5.157,6.332,5.442,6.944,7.162
AT1G03270,2.311,1.351,0.434,0.233,0.905
AT1G03280,12.164,11.835,11.357,9.75,10.933
AT1G03290,8.001,6.54,7.325,9.594,11.944
AT1G03300,0,0,0,0,0
AT1G03310,20.514,17.365,16.699,14.662,16.553
AT1G03320,0.348,0.214,0.21,0.162,0.283
AT1G03325,0,0,0,0,0
AT1G03330,28.378,33.679,32.22,38.409,54.806
AT1G03340,1.13,1.379,3.659,3.895,3.937
AT1G03350,20.747,22.116,23.514,37.427,27.844
AT1G03360,2.859,2.72,3.275,7.714,11.402
AT1G03365,7.041,5.295,4.456,5.387,6.974
AT1G03370,6.618,10.056,8.937,8.727,6.399
AT1G03380,13.677,12.8,13.937,13.536,14.828
AT1G03390,0.042,0.027,0,0.012,0.007
AT1G03395,0,0,0,0,0
AT1G03400,32.33,34.845,29.014,29.907,27.688
AT1G03410,0.586,0.119,0.093,0.041,0.088
AT1G04183,0.028,0.019,0.01,0,0.006
AT1G03420,0.012,0,0,0.014,0.012
AT1G03430,7.599,9.306,11.959,11.743,9.053
AT1G03440,14.171,5.495,2.29,4.205,5.692
AT1G03445,0.04,0.083,0.027,0.022,0.02
AT1G03457,0.893,9.131,1.018,0.132,0.123
AT1G03470,1.21,0.798,0.548,0.528,0.468
AT1G03475,86.145,93.561,77.072,91.468,73.241
AT1G03490,0.1,0,0,0.02,0.012
AT1G03495,2.125,1.028,1.35,0.519,0.568
AT1G04187,1.859,1.73,2.172,0.716,0.639
AT1G04193,0.593,0.17,0.338,0.528,0.168
AT1G03502,0,0,0,0,0
AT1G03506,0.158,0.86,0.244,1.643,0.266
AT1G04197,0.189,1.065,1.091,1.192,0.934
AT1G03510,1.16,0.651,0.428,0.432,1.933
AT1G03515,0,0,0,0,0
AT1G03520,5.151,5.254,2.933,4.906,6.851
AT1G03530,2.656,3.596,5.316,18.853,18.725
AT1G03540,1.126,1.173,0.972,1.951,1.853
AT1G03550,0.595,0.392,0.524,0.511,0.616
AT1G03545,0.116,0.098,0.071,0.092,0.282
AT1G03560,4.328,4.743,3.721,4.508,4.715
AT1G03570,0,0,0,0,0
AT1G03580,0,0.036,0.076,0.06,0.091
AT1G03590,9.442,6.21,4.213,5.44,5.317
AT1G03600,339.188,306.259,205.428,158.395,142.427
AT1G03610,27.98,14.17,11.657,13.5,11.802
AT1G03620,0.164,0.196,0.173,0.248,0.275
AT1G03630,165.954,147.939,115.712,93.995,81.762
AT1G03640,0,0,0,0,0
AT1G03650,1.369,1.492,1.295,2.311,4.948
AT1G03660,0.048,0.083,0.068,0,0.036
AT1G04203,0,0,0,0,0
AT1G03670,0.032,0.022,0.034,0.034,0.02
AT1G03680,307.945,312.441,302.238,296.921,314.183
AT1G03687,6.67,6.95,5.437,5,8.058
AT1G03700,0,0,0,0,0
AT1G03710,0.135,0.242,0.076,0.107,0.022
AT1G03720,0,0,0,0,0
AT1G04207,0,0,0,0,0
AT1G03730,5.872,5.01,12.935,4.551,2.434
AT1G03740,5.406,12.274,60.023,30.939,7.123
AT1G04213,0,0,0,0,0
AT1G03743,0,0,0,0,0.244
AT1G03746,0,0,0.498,0.176,0.116
AT1G03750,1.994,1.657,2.396,4.098,3.649
AT1G03760,1.941,1.619,1.357,3.681,6.137
AT1G03770,0.944,0.851,0.664,0.858,0.728
AT1G03780,1.102,0.861,0.635,0.587,0.608
AT1G03790,0,0,0,0,0
AT1G03800,0.321,0.104,0.1,0.086,0.057
AT1G03810,0,0,0,0,0
AT1G03820,5.515,6.417,2.896,2.469,4.592
AT1G03830,1.219,1.17,1.737,3.296,2.991
AT1G03840,0.211,0.422,0.426,0.282,0.61
AT1G03850,0.248,0.199,0.154,0.08,0.053
AT1G03860,23.643,22.239,16.321,25.433,37.416
AT1G03870,49.141,87.144,8.072,4.361,2.02
AT1G03880,0,0,0,0,0
AT1G03890,0,0,0,0,0
AT1G03900,33.965,30.978,32.2,43.977,51.552
AT1G03905,1.218,2.03,3.833,8.344,5.692
AT1G03910,14.321,14.763,18.796,27.718,25.623
AT1G03920,0.742,0.584,0.574,0.518,0.439
AT1G03930,18.952,19.995,22.111,19.957,21.965
AT1G04217,1.838,1.973,2.972,1.422,1.443
AT1G03935,0.818,0.229,2.337,1.961,1.288
AT1G04223,1.944,1.47,0.7,1.095,1.213
AT1G03940,1.844,0.532,1.047,0.259,0.323
AT1G04227,0,0,0,0,0
AT1G03950,10.069,12.728,15.529,18.297,24.728
AT1G03960,1.655,2.804,5.654,5.989,6.823
AT1G03970,11.832,11.681,15.278,9.18,11.034
AT1G04233,0,0,0,0,0
AT1G03980,0.033,0.034,0.106,0.09,0.13
AT1G03982,0,0.014,0,0,0
AT1G03990,1.596,0.93,0.596,0.983,1.342
AT1G04000,7.029,2.51,1.771,2.867,5.011
AT1G04010,3.465,2.337,1.723,3.011,3.966
AT1G04020,2.783,1.227,0.86,1.548,2.802
AT1G04030,1.91,1.416,1.028,1.202,1.289
AT1G04040,26.706,74.069,39.329,17.594,5.004
AT1G04237,2.004,3.02,0.185,0.265,0.099
AT1G04050,0.68,0.912,0.424,0.49,0.504
AT1G04070,3.402,5.252,4.81,4.919,5.317
AT1G04080,21.142,19.251,20.358,23.481,27.624
AT1G04090,0.294,0.209,0.178,0.174,0.238
AT1G04100,1.809,1.53,2.368,2.218,2.187
AT1G04105,0,0,0,0,0
AT1G04110,1.875,1.456,0.994,1.075,0.369
AT1G04120,20.374,13.049,9.678,9.056,16.781
AT1G04243,0,0,0,0,0
AT1G04130,8.561,6.146,3.172,3.559,11.039
AT1G04140,22.515,21.581,22.823,25.908,27.941
AT1G04150,0,0,0,0,0.003
AT1G04160,2.168,3.138,3.343,2.315,1.688
AT1G04170,26.626,29.136,32.71,42.67,65.107
AT1G04180,0,0.012,0,0.02,0.022
AT1G04190,10.168,10.198,10.541,12.124,20.989
AT1G04200,6.066,8.524,10.223,8.296,6.283
AT1G04210,13.215,11.392,14.72,13.098,14.21
AT1G04220,2.476,0.564,0.256,0.648,3.276
AT1G04247,0.631,0.25,0.078,0.78,2.135
AT1G04230,6.438,7.7,7.611,8.284,8.738
AT1G04240,39.846,53.79,34.88,45.482,27.275
AT1G04253,0,0,0,0,0
AT1G04250,83.618,74.44,48.302,32.727,19.688
AT1G04260,3.902,4.617,5.284,7.296,8.637
AT1G04270,153.849,156.272,126.855,171.036,262.287
AT1G04280,3.393,2.923,1.395,2.4,3.364
AT1G04290,2.513,1.456,1.214,0.974,1.131
AT1G04295,0,0,0,0,0
AT1G04300,18.383,18.214,21.402,29.103,28.014
AT1G04310,3.845,1.329,1.353,8.678,9.283
AT1G04320,0,0,0,0,0
AT1G04330,1.316,0.69,0.517,0.59,0.589
AT1G04340,12.079,11.933,11.529,12.239,15.003
AT1G04350,47.528,35.937,28.809,19.791,16.864
AT1G04360,0.566,0.1,0.066,0.124,0.168
AT1G04370,0,0,0.029,0,0
AT1G04380,0.136,0.094,0.031,0.062,0.048
AT1G04257,0,0,0,0,0
AT1G04390,3.258,3.833,3.463,3.868,4.103
AT1G04400,19.331,45.109,144.019,134.223,76.244
AT1G04410,338.502,353.513,404.02,504.071,616.995
AT1G04420,103.381,102.216,94.268,99.145,94.135
AT1G04425,1.021,1.696,0.878,1.321,1.018
AT1G04430,29.466,132.767,176.52,76.795,24.359
AT1G04440,18.569,17.887,19.523,21.261,19.805
AT1G04445,0,0,0,0,0
AT1G04450,0,0,0,0,0
AT1G04455,0,0,0,0,0
AT1G04457,0,0,0,0,0
AT1G04470,0.012,0.016,0,0.004,0.011
AT1G04263,0,0,0,0,0.098
AT1G04480,75.913,83.954,69.013,99.115,152.019
AT1G04267,1.122,1.62,1.745,1.282,3.389
AT1G04273,0.691,1.055,1.059,1.111,2.54
AT1G04277,0.401,1.344,1.493,1.832,2.593
AT1G04490,0.811,0.636,0.392,0.218,0.273
AT1G04500,0.094,0.167,0.28,0.275,0.742
AT1G04510,16.346,15.867,16.53,22.236,33.189
AT1G04520,18.165,13.494,5.595,3.659,7.219
AT1G04530,135.727,144.767,104.672,78.643,73.911
AT1G04540,4.478,3.561,1.802,2.407,2.175
AT1G04550,32.588,32.046,19.499,20.823,22.084
AT1G04555,2.944,4.564,6.453,5.184,5.569
AT1G04560,0,0,0,0,0.074
AT1G04570,2.09,144.548,227.838,123.211,58.761
AT1G04580,0.019,0.018,0.004,0.006,0.008
AT1G04590,10.146,8.836,6.451,5.527,7.703
AT1G04600,0.097,0.084,0.142,0.24,0.488
AT1G04610,0.008,0,0,0.01,0
AT1G04620,16.245,14.692,27.131,42.582,31.763
AT1G04625,0,0,0,0.022,0
AT1G04630,25.834,27.107,22.118,21.203,23.538
AT1G04635,0.709,1.633,2.188,1.481,1.958
AT1G04640,27.473,32.547,25.194,29.84,33.291
AT1G04645,0.028,0,0.043,0,0
AT1G04650,0.736,0.57,0.411,0.334,0.641
AT1G04283,0,0,0,0,0
AT1G04660,0.252,0.176,0.028,0.022,0.01
AT1G04670,0,0,0,0,0
AT1G04680,32.654,32.529,18.076,11.389,12.289
AT1G04690,28.639,32.278,46.284,53.005,56.529
AT1G04700,0.24,0.23,0.36,0.335,0.321
AT1G04710,17.837,15.656,12.535,10.286,10.404
AT1G04720,0,0,0,0,0
AT1G04730,1.377,0.832,0.906,1.3,2.723
AT1G04750,16.067,20.53,25.567,32.261,41.444
AT1G04287,0,0,0,0.054,0
AT1G04760,0.304,0.406,0.574,0.71,0.604
AT1G04770,2.769,4.255,6.633,3.878,3.659
AT1G04778,0.15,0.258,0.246,0.284,0.117
AT1G04780,15.026,16.549,23.328,25.349,26.957
AT1G04790,9.399,9.941,8.974,10.594,10.798
AT1G04800,85.454,76.775,59.382,58.203,40.453
AT1G04810,12.081,12.065,16.422,20.573,26.523
AT1G04820,62.866,50.427,44.489,34.606,36.379
AT1G04830,7.841,6.197,5.236,6.03,12.05
AT1G04840,0.336,0.244,0.13,0.336,0.824
AT1G04850,30.244,31.276,33.247,36.097,50.258
AT1G04860,10.155,11.163,10.954,13.284,13.004
AT1G04870,6.341,7.599,7.994,13.608,24.846
AT1G04880,0.262,0.225,0.203,0.28,0.16
AT1G04890,0.007,0,0,0,0
AT1G04293,0,0,0,0,0
AT1G04895,0,0,0,0,0
AT1G04900,2.046,1.758,1.746,2.967,6.985
AT1G04297,0.084,0,0.153,0.162,0.392
AT1G04910,9.14,11.745,10.967,13.082,14.412
AT1G04303,0.464,0.806,0.332,0.484,0.72
AT1G04920,1.091,0.849,0.844,0.867,0.942
AT1G04930,1.216,0.966,1.289,1.344,1.579
AT1G04945,0.968,0.954,1.563,4.481,5.519
AT1G04940,2.761,2.32,2.436,2.088,2.941
AT1G04950,7.782,6.28,5.113,4.454,6.383
AT1G04960,10.742,11.658,12.395,12.477,14.98
AT1G04970,10.441,9.339,8.517,9.667,12.686
AT1G04980,4.42,2.925,1.943,1.038,1.692
AT1G04985,17.617,19.686,17.732,17.382,17.633
AT1G04990,3.614,5.333,15.919,27.39,23.756
AT1G05000,0.482,3.965,2.216,3.316,3.118
AT1G05005,0,0,0,0,0
AT1G04307,0,0,0,0,0
AT1G05010,89.438,142.956,159.749,122.989,67.56
AT1G05020,0.186,0.489,0.332,0.169,0.116
AT1G05030,6.696,5.47,6.784,6.598,4.982
AT1G04313,0.162,0.33,0.812,0.926,0.256
AT1G05035,0.307,0.22,0.545,0.682,0.49
AT1G04323,0.176,0.552,1.436,1.296,1.586
AT1G05040,0,0.02,0.06,0.014,0.01
AT1G05055,5.529,7.718,7.698,8.643,9.464
AT1G05060,9.023,7.269,8.001,6.42,9.824
AT1G05061,0.192,0.2,0.192,0.169,0.374
AT1G05065,0.528,2.802,3.495,1.458,1.163
AT1G05070,27.734,25.992,22.819,18.356,22.921
AT1G05080,0,0,0,0.013,0
AT1G05085,0,0,0,0,0
AT1G04327,0,0,0,0,0
AT1G04333,0,0,0,0,0
AT1G05087,0.436,0.814,0.491,0.806,0.696
AT1G05090,0.028,0.051,0.09,0.032,0.104
AT1G05100,0.915,0.368,0.114,1.973,2.662
AT1G05120,4.963,5.995,8.271,11.367,12.988
AT1G05135,60.514,170.482,192.25,172.304,64.389
AT1G05136,0,0.265,0.26,0.348,0.094
AT1G05140,49.191,40.597,36.071,41.15,50.013
AT1G05150,13.495,14.229,8.788,10.049,9.14
AT1G05160,4.101,4.621,4.886,5.843,6.011
AT1G05170,33.577,24.752,24.419,34.376,23.96
AT1G04337,0.04,0.196,0.05,0,0.08
AT1G05180,7.534,7.777,10.755,15.736,19.885
AT1G05190,392.705,384.874,307.05,330.167,301.2
AT1G05200,13.111,18.605,21.104,14.27,10.213
AT1G04343,0,0,0,0,0
AT1G05205,13.297,13.776,10.105,7.406,7.943
AT1G04347,0.236,0.643,0.296,0.431,1.028
AT1G05210,1.293,1.671,1.02,0.46,0.74
AT1G05220,0.02,0.028,0.026,0.042,0.037
AT1G04353,0,0.024,0,0.045,0.034
AT1G05230,2.95,2.394,1.482,1.664,2.179
AT1G05240,0.012,0.023,0.017,0.006,0.01
AT1G04357,0.725,0.108,0.197,0.382,0.356
AT1G04363,0,0,0,0,0
AT1G04367,0.087,0,0,0.048,0.054
AT1G05250,0,0,0,0,0
AT1G05260,0.044,0.048,0.078,0.065,0.026
AT1G05270,16.818,20.309,22.01,31.323,33.983
AT1G05280,0,0,0,0,0
AT1G04373,0,0,0,0,0
AT1G05290,0,0,0,0,0
AT1G05291,0,0,0,0,0
AT1G04377,0,0,0,0,0
AT1G04383,0,0,0,0,0
AT1G04387,0,0,0,0,0
AT1G05300,0.893,1.519,4.474,4.844,2.354
AT1G05310,1.882,1.454,1.32,1.288,1.027
AT1G05320,6.862,4.973,5.198,3.936,3.812
AT1G05330,0.042,0.08,0.031,0.025,0.028
AT1G05340,1.386,1.103,1.443,3.212,4.746
AT1G05350,11.201,11.592,11.857,13.803,17.054
AT1G05360,4.401,3.338,3.365,3.816,7.29
AT1G05370,1.373,0.46,0.406,0.549,0.464
AT1G05380,9.268,7.479,10.693,13.285,12.727
AT1G05385,24.086,26.906,23.194,20.032,21.254
AT1G05390,0,0,0,0,0
AT1G05400,0.44,0.252,0.712,0.294,0.298
AT1G05410,5.949,5.935,6.78,7.757,8.915
AT1G05420,0.079,0.755,1.362,0.672,0.782
AT1G05430,17.552,16.627,16.404,15.226,20.967
AT1G05440,0.306,0.244,0.255,0.192,0.216
AT1G05450,0,0.129,0,0,0
AT1G05460,3.512,1.454,1.034,0.946,2.425
AT1G05470,5.458,2.727,1.844,3.548,4.246
AT1G05490,0.027,0.043,0.034,0.044,0.078
AT1G05500,16.704,16.095,16.585,18.024,19.539
AT1G05510,0,0.02,0.018,0.015,0
AT1G05520,10.229,12.155,18.448,25.464,26.953
AT1G05530,0.017,0.044,0.144,0.166,0.068
AT1G05540,15.15,10.306,6.369,3.762,4.484
AT1G05550,0.864,0.385,0.194,0.167,0.222
AT1G05562,0,0,0,0,0
AT1G05560,0,0,0,0,0
AT1G05570,2.34,2.776,9.727,19.203,10.394
AT1G04397,0,0,0,0,0
AT1G05575,0.928,1.239,3.668,3.056,1.161
AT1G05577,0.009,0.048,0.026,0.022,0.006
AT1G05580,0,0,0,0,0
AT1G05590,5.994,5.413,3.123,2.218,2.97
AT1G05600,2.846,1.942,1.685,2.078,2.513
AT1G05610,0.354,0.462,0.436,0.606,0.355
AT1G05615,0,0.038,0.041,0.062,0.057
AT1G05620,2.171,2.513,1.942,1.623,1.854
AT1G05630,8.911,12.481,6.644,3.828,3.623
AT1G05640,0.692,0.57,0.473,0.552,0.489
AT1G05650,0,0,0,0,0
AT1G04403,0,0,0,0,0
AT1G05660,0,0,0,0,0
AT1G05670,2.272,1.438,1.188,1.496,2.275
AT1G05675,0.412,0.449,0.297,5.351,0.797
AT1G05680,0.178,0.111,0.277,0.136,1.21
AT1G05690,8.264,7.287,3.319,7.159,5.482
AT1G05700,0.048,0.012,0,0.026,0.011
AT1G04407,0,0,0,0,0
AT1G05710,2.676,2.761,0.941,0.43,0.619
AT1G05720,4.447,4.347,5.412,8.132,11.219
AT1G04413,0,0.056,0.212,0.266,0.239
AT1G05730,0.223,0.341,0.231,1.217,1.688
AT1G04417,0.076,0,0.059,0.13,0.228
AT1G05740,0,0,0,0,0.019
AT1G05750,0.894,0.884,0.68,1.127,2.18
AT1G05760,0,0,0,0,0
AT1G05770,0.802,0.689,0.814,0.827,0.639
AT1G05780,2.67,2.864,3.225,3.427,5
AT1G05783,0.2,0.104,0.134,0.085,0.144
AT1G04427,0.135,0.066,0.25,0.106,0.044
AT1G05785,2.259,1.697,1.614,2.229,3.471
AT1G05790,6.968,5.021,5.104,8.164,9.633
AT1G05800,0,0,0.015,0,0
AT1G05805,4.525,57.122,57.273,31.546,23.443
AT1G05810,3.926,8.828,4.627,3.546,2.346
AT1G05820,1.474,1.168,1.022,0.763,0.697
AT1G05830,7.78,7.392,7.566,7.874,10.049
AT1G05835,0.5,0.442,0.208,0.1,0.038
AT1G04433,0,0,0,0,0
AT1G05840,15.584,16.406,17.806,17.743,19.657
AT1G04437,0.426,0.746,0.72,0.704,0.538
AT1G05850,250.166,309.875,345.563,314.112,201.579
AT1G05860,4.403,3.771,1.559,2.822,3.012
AT1G05870,36.115,13.652,5.057,22.822,23.177
AT1G05880,0,0,0,0.016,0.011
AT1G05890,14.283,11.96,14.876,16.885,22.504
AT1G05894,0.318,0.456,0.674,0.524,0.489
AT1G05900,19.672,17.089,12.114,10.785,13.299
AT1G05910,6.378,7.481,8.29,9.529,13.331
AT1G05920,0,0,0,0,0
AT1G05930,0,0,0.022,0,0
AT1G05940,13.508,12.375,10.622,11.466,14.581
AT1G05950,0.585,0.304,0.202,0.254,0.968
AT1G05960,8.102,8.479,11.347,11.52,12.104
AT1G05970,4.191,2.745,2.349,1.632,2.764
AT1G05980,0,0,0,0,0
AT1G05990,0.018,0,0,0,0
AT1G06002,0,0,0,0,0
AT1G06000,0,0,0,0,0
AT1G06010,7.462,7.085,5.944,6.136,9.692
AT1G06020,0.284,0.292,0.232,0.238,0.356
AT1G06030,0,0.016,0,0,0.057
AT1G06040,156.627,154.754,117.487,105.354,146.546
AT1G06045,0,0,0,0,0
AT1G06050,3.837,4.077,3.63,3.377,4.782
AT1G06060,11.507,10.229,10.725,9.309,12.162
AT1G06070,6.711,5.349,6.687,6.918,7.05
AT1G04443,0,0,0,0,0
AT1G06080,7.662,3.728,1.199,0.697,0.368
AT1G06090,0.074,0.05,0.102,0.088,0.041
AT1G06100,0.03,0,0.019,0,0
AT1G06110,12.763,8.593,6.526,5.668,11.287
AT1G06120,0,0,0,0,0
AT1G06130,18.79,16.683,15.874,12.97,18.757
AT1G06135,0.049,0,0,0.186,0
AT1G06137,0,0,0.051,0.19,0.238
AT1G06140,0.433,0.45,0.448,1.242,1.606
AT1G06143,0.862,1.058,1.444,1.377,1.827
AT1G06150,18.309,12.683,8.441,7.7,14.232
AT1G06148,0.045,0.044,0.046,0.024,0.02
AT1G06160,0.012,0.074,0.098,0.016,0.1
AT1G06170,0.248,0.225,0.174,0.22,0.264
AT1G04447,0,0,0,0,0
AT1G06180,3.939,2.511,0.426,2.853,4.34
AT1G06190,37.592,38.713,36.225,53.822,59.443
AT1G06200,27.233,29.198,32.758,35.574,33.513
AT1G06210,15.309,11.311,13.489,16.778,19.995
AT1G06220,14.042,14.32,16.321,23.654,27.133
AT1G06225,0,0,0,0,0
AT1G06230,14.94,16.803,18.779,20.949,22.201
AT1G06240,13.41,11.398,7.287,7.84,8.985
AT1G06250,1.912,1.218,0.483,1.125,1.51
AT1G06265,0.585,0.292,0.296,0.24,0.552
AT1G06260,0.013,0.019,0,0,0.034
AT1G06270,2.325,1.48,1.004,1.437,4.119
AT1G06280,0,0,0,0,0.016
AT1G06290,18.199,14.204,11.602,8.336,8.111
AT1G06310,0.018,0,0.008,0.008,0.006
AT1G06320,0,0,0,0,0
AT1G06330,0,0,0,0,0
AT1G06340,0.016,0.048,0,0.021,0.012
AT1G06350,0,0,0,0,0
AT1G06360,7.397,26.93,7.218,4.441,5.188
AT1G06370,1.312,1.673,0.954,1.088,1.747
AT1G06380,2.901,5.002,6.402,8.922,7.845
AT1G06390,28.912,32.412,28.603,26.329,37.642
AT1G06400,36.136,29.83,22.881,21.173,19.847
AT1G04453,0,0,0,0.032,0
AT1G06410,43.446,66.568,54.214,44.379,37.589
AT1G06420,0.524,0.51,0.583,0.319,0.244
AT1G06430,155.427,130.432,130.978,140.782,156.141
AT1G06440,0.906,0.698,0.564,0.784,1.663
AT1G06450,0.532,0.654,0.399,0.216,0.537
AT1G04463,0,0,0,0,0
AT1G06460,27.136,55.57,122.99,123.25,108.046
AT1G04467,0.988,4.726,5.81,1.081,3.526
AT1G06470,5.724,9.269,13.691,14.259,12.764
AT1G06475,0,0,0,0,0
AT1G06480,0,0,0,0,0
AT1G06490,1.598,1.585,1.327,1.519,1.457
AT1G06500,5.259,4.094,4.072,4.347,4.942
AT1G04473,0.236,0.198,0.382,0.537,0.45
AT1G06515,4.599,8.547,6.058,3.368,3.928
AT1G04477,0.994,4.855,1.199,0.628,2.12
AT1G06510,17.105,17.684,15.506,16.634,16.428
AT1G06520,0.29,0.686,0.286,0.206,0.07
AT1G06530,0,0,0,0,0
AT1G06540,0.253,0.074,0.063,0.156,0.19
AT1G06550,44.418,34.272,26.422,22.209,20.475
AT1G06560,3.038,2.601,1.567,2.678,5.056
AT1G04483,0,0,0,0,0.102
AT1G06570,60.139,36.14,23.462,31.285,64.081
AT1G06580,0.772,0.994,0.734,0.688,0.963
AT1G06590,2.363,1.416,1.531,1.492,1.965
AT1G06610,0,0,0,0,0
AT1G06620,0.929,0.766,0.672,0.322,0.39
AT1G06630,3.782,4.104,3.918,3.689,5.416
AT1G06640,21.303,14.839,13.331,7.049,5.62
AT1G06645,7.724,6.934,4.753,9.306,9.254
AT1G04487,0,0,0,0,0
