GeneID,60mins,240mins,480mins,720mins,1440mins,2160mins,3600mins
AT1G24095,1.78,2.006,1.441,1.264,0.698,0.788,0.788
AT1G05853,0,0.414,0.213,0,0.455,0.461,0
AT1G24100,17.15,13.096,13.691,13.236,12.752,12.45,11.924
AT1G24110,0,0,0,0,0,0,0
AT1G24120,19.095,17.216,16.338,15.259,14.629,12.331,9.599
AT1G24130,3.964,4.548,4.206,4.157,3.522,3.276,1.978
AT1G24140,0.214,0.209,0.23,0.132,0.137,0.277,0.474
AT1G05857,0,0,0,0,0,0,0
AT1G24145,0,0,0.021,0.059,0.088,0.158,0.1
AT1G24147,0,0,0,0,0,0.05,0.022
AT1G24148,0,0,0.016,0,0,0,0.032
AT1G24150,1.594,1.408,1.317,1.341,1.345,1.688,2.318
AT1G24159,0,0,0,0.105,0.106,0.052,0
AT1G24160,30.355,28.934,31.907,34.008,39.485,34.517,37.551
AT1G24170,44.454,27.019,24.921,21.171,15.034,14.867,16.438
AT1G24180,57.412,57.921,62.648,59.316,58.876,57.933,57.867
AT1G24190,13.157,14.873,14.872,17.582,21.843,21.611,21.195
AT1G24200,0,0,0,0,0,0,0
AT1G24210,0.764,0.643,0.593,0.636,0.82,1.058,0.907
AT1G24212,0,0,0,0,0,0,0
AT1G24220,0,0,0,0,0,0,0
AT1G24230,0,0,0,0,0,0,0.028
AT1G24240,10.137,11.743,11.152,9.529,6.246,5.148,5.005
AT1G24250,0,0,0,0,0,0,0
AT1G24256,0.052,0,0,0,0,0,0
AT1G24260,0.284,0.438,0.458,0.284,0.07,0.198,0.185
AT1G05863,0,0.062,0,0,0,0,0
AT1G24265,1.691,1.556,1.455,1.292,1.761,1.336,1.863
AT1G24267,17.441,15.41,15.948,15.442,16.985,18.099,19.164
AT1G24270,0,0,0,0.022,0,0.027,0
AT1G24280,3.936,3.284,1.818,1.464,1.111,1.27,0.918
AT1G05867,0,0,0,0,0,0,0
AT1G24290,0.952,0.812,1.032,1.015,0.558,0.539,0.424
AT1G05873,0,0,0,0,0,0,0
AT1G24300,13.869,15.481,15.259,16.555,19.709,19.37,19.752
AT1G24310,8.69,5.737,6.214,5.754,7.026,7.298,7.516
AT1G24320,0.918,0.326,0.442,0.431,0.24,0.14,0.127
AT1G24330,1.473,1.373,1.405,1.624,1.644,2.123,1.71
AT1G24340,6.97,7.253,8.562,8.787,9.412,10.596,11.264
AT1G24350,13.78,13.755,13.438,13.26,14.114,12.561,14.504
AT1G24360,75.618,69.333,64.034,58.553,42.717,38.771,34.939
AT1G24370,0,0.018,0.018,0.05,0.018,0.04,0.034
AT1G24380,0.016,0,0.028,0.014,0.015,0,0
AT1G24388,0,0,0,0,0,0,0.065
AT1G24390,0,0,0,0,0,0,0
AT1G05887,0,0,0,0,0,0,0
AT1G05893,0,0,0,0,0,0,0
AT1G05897,0,0,0.078,0.073,0,0,0
AT1G24400,0.649,0.83,1.478,1.073,1.281,1.314,1.673
AT1G24405,0.2,0.179,0.15,0.29,0.03,0.065,0.075
AT1G24420,0.017,0,0.014,0.014,0,0.032,0
AT1G24430,0.114,0.094,0.114,0.16,0.431,0.393,0.38
AT1G05903,0,0,0,0,0,0,0
AT1G24440,19.344,25.752,23.949,23.374,22.072,19.416,17.957
AT1G24450,7.405,7.577,8.137,8.369,7.843,7.608,7.173
AT1G24460,12.217,12.848,10.417,12.582,13.162,13.272,13.125
AT1G24470,0.29,0.986,1.155,0.824,1.21,2.224,1.663
AT1G24475,0,0,0,0,0,0,0
AT1G24480,0.364,0.473,0.396,0.366,0.382,0.592,0.432
AT1G24485,0,0,0,0,0,0,0.015
AT1G24490,13.605,10.633,11.778,11.938,13.159,12.412,13.56
AT1G24510,64.082,46.389,50.452,47.115,50.051,49.629,50.383
AT1G24520,0,0,0,0.028,0.062,0.066,0.226
AT1G24530,10.611,11.27,11.12,11.55,11.051,12.863,12.24
AT1G24540,0,0,0,0,0,0,0
AT1G24545,0,0,0,0,0,0,0
AT1G24560,15.662,19.498,19.474,22.705,27.791,28.37,27.976
AT1G24570,0.072,0.084,0.078,0.064,0.068,0.041,0.096
AT1G24580,15.063,8.256,8.23,8.184,5.648,4.423,3.506
AT1G24575,0.516,0.666,0.382,0.766,0.932,0.753,1.257
AT1G24577,1.145,1.01,1.41,1.659,1.674,1.358,1.49
AT1G24590,0.236,0.102,0.128,0.042,0.154,0.14,0.142
AT1G24600,9.631,83.477,28.825,34.001,28.96,35.484,30.338
AT1G24610,16.831,15.635,15.344,12.667,12.009,10.742,11.341
AT1G24620,0.176,0.039,0.119,0.151,0.021,0,0
AT1G24625,24.834,21.485,17.47,19.261,16.88,17.726,15.422
AT1G24640,0,0,0,0,0,0,0
AT1G24650,0,0,0,0,0,0,0
AT1G24657,0,0,0,0,0,0,0
AT1G24660,0,0,0,0,0,0,0
AT1G24686,0,0,0,0,0,0,0
AT1G24706,12.107,11.045,10.123,11.713,13.713,13.569,14.608
AT1G05907,0,0,0,0,0,0,0
AT1G05913,0,0,0,0,0,0,0
AT1G05917,0,0,0,0,0,0,0
AT1G24733,0,0,0,0,0.078,0,0
AT1G24735,1.94,2.992,3.398,3.381,2.951,3.247,3.271
AT1G24764,22.279,23.648,21.341,22.91,20.626,19.853,17.366
AT1G24792,0,0,0,0,0,0,0
AT1G24793,0,0,0,0,0,0,0
AT1G24800,0,0,0,0,0,0,0
AT1G24807,0,0,0,0,0,0,0
AT1G24822,0,0,0,0,0,0,0
AT1G24880,0.056,0.046,0.096,0.025,0.024,0.076,0.078
AT1G24851,0,0.012,0,0,0,0,0
AT1G24879,0,0,0,0,0,0,0
AT1G24881,0,0,0,0,0,0,0
AT1G24909,0,0,0,0,0,0,0
AT1G24938,0,0,0,0,0,0,0
AT1G24967,0,0,0,0,0,0,0
AT1G24996,0,0,0,0,0,0,0
AT1G25025,0,0,0,0,0,0,0
AT1G25053,0,0,0,0,0,0,0
AT1G25054,0,0,0,0,0,0,0
AT1G25055,0,0,0,0,0,0,0
AT1G25083,0,0,0,0,0,0,0
AT1G25097,0,0,0,0,0,0,0
AT1G25098,0,0,0,0,0,0,0
AT1G25112,0,0,0,0,0,0,0
AT1G25141,0,0,0,0,0,0,0
AT1G25145,0,0,0,0,0,0,0
AT1G25150,0.014,0,0,0,0,0,0
AT1G25155,0,0,0,0,0,0,0
AT1G25175,0,0,0,0,0,0,0
AT1G25180,0,0,0,0,0,0,0
AT1G25209,0.182,0.306,0.34,0.258,0.198,0.194,0.306
AT1G25210,0,0,0,0,0,0,0
AT1G25211,0,0,0,0,0,0,0
AT1G05927,0,0,0,0,0,0,0
AT1G25220,8.27,6.787,5.922,6.239,5.594,4.682,4.624
AT1G05933,0.036,0.032,0.031,0.029,0,0.032,0
AT1G25230,247.152,271.419,273.751,258.079,223.632,213.226,188.495
AT1G05937,0.87,0.688,0.98,0.672,0.416,0.592,0.513
AT1G25240,0.16,0.14,0.19,0.217,0.084,0.162,0.131
AT1G05943,0,0,0,0,0,0,0
AT1G25250,0.296,0.236,0.132,0.208,0.229,0.245,0.2
AT1G05947,0,0,0,0,0,0,0
AT1G05953,0,0,0,0,0,0,0
AT1G25260,26.808,16.55,19.084,17.983,18.497,19.852,19.148
AT1G25270,0,0,0,0,0,0,0
AT1G25275,47.242,64.735,74.665,82.237,77.281,73.48,77.129
AT1G25277,0.144,0.382,0.285,0.3,0.113,0.304,0.484
AT1G25280,25.831,25.021,25.179,26.349,31.06,30.616,31.215
AT1G25290,10.595,10.655,10.898,8.827,7.729,6.68,5.562
AT1G25300,0,0,0,0,0,0,0
AT1G25310,1.251,1.276,1.474,1.34,4.276,3.194,2.295
AT1G05957,0,0,0,0,0,0,0
AT1G25320,7.231,10.961,11.47,10.613,10.761,10.616,9.806
AT1G25330,0,0,0,0,0,0,0
AT1G25340,0,0.014,0,0,0,0,0
AT1G25350,23.838,18.358,19.777,19.616,22.359,22.102,22.681
AT1G25360,0.327,0.216,0.172,0.146,0.162,0.326,0.237
AT1G25370,3.361,3.264,3.531,4.061,4.309,5.05,4.625
AT1G25375,5.518,5.329,4.952,4.376,2.716,2.871,1.954
AT1G25380,13.374,13.311,14.418,14.242,17.177,15.446,16.777
AT1G25390,6.033,5.049,5.489,5.357,6.697,6.707,7.699
AT1G25400,5.482,5.933,5.36,6.158,7.346,7.687,12.399
AT1G25410,0,0,0,0,0,0,0
AT1G25420,16.664,16.922,20.459,19.723,18.075,19.611,18.927
AT1G25422,0.275,0.643,0.526,0.458,0.808,0.343,0.368
AT1G25425,7.702,5.175,5.367,5.299,4.569,4.09,3.429
AT1G05963,0.092,0.308,0,0.074,0.584,0.333,0.356
AT1G25430,0,0,0,0,0,0,0.004
AT1G25440,50.403,34.597,42.309,34.316,25.382,20.465,20.611
AT1G25450,86.059,58.206,52.251,42.782,35.287,33.828,32.029
AT1G05967,0,0.096,0,0,0,0,0
AT1G25460,0.232,0.136,0.086,0.048,0.088,0.092,0.144
AT1G25470,13.755,13.84,16.031,14.366,11.969,12.165,11.387
AT1G25480,8.043,8.358,8.37,8.029,9.831,8.929,8.093
AT1G25490,66.987,71.224,71.364,69.527,72.477,71.285,73.374
AT1G25500,4.355,3.834,3.982,3.715,3.3,3.162,3.104
AT1G25510,2.851,1.754,1.735,1.143,0.684,0.609,0.503
AT1G25520,23.618,15.139,14.78,15.149,11.835,12.4,13.784
AT1G25530,5.217,6.665,6.99,7.079,7.152,9.015,6.621
AT1G25540,12.053,14.86,15.607,17.695,27.368,27.176,29.715
AT1G25550,21.258,35.433,34.531,34.839,37.74,36.806,40.599
AT1G25560,25.143,53.132,55.772,66.814,77.304,96.136,115.945
AT1G25570,29.056,22.804,21.704,19.353,18.489,17.119,14.11
AT1G25580,8.555,7.418,7.737,8.326,8.175,9.116,9.279
AT1G25682,17.356,18.396,18.311,21.02,23.657,25.877,26.576
AT1G25784,0,0,0,0,0,0,0
AT1G25886,0,0,0,0,0,0,0
AT1G25988,0.042,0,0,0,0,0,0
AT1G26090,5.338,4.941,5.777,4.72,4.881,4.168,4.376
AT1G05973,0,0,0,0,0,0,0
AT1G26100,2.684,2.058,1.727,1.146,0.448,0.498,0.391
AT1G05977,0.096,0.048,0.137,0.043,0,0,0
AT1G26110,88.635,100.347,112.283,117.811,159.345,169.161,184.572
AT1G26120,7.734,7.511,8.354,8.093,7.961,8.692,9.614
AT1G05983,0,0,0,0,0,0.107,0
AT1G26130,1.264,1.308,1.183,1.283,1.454,1.469,1.599
AT1G26140,0.051,0,0,0.046,0,0,0
AT1G26150,16.033,13.675,13.279,14.588,21.038,20.643,20.614
AT1G26160,13.374,13.296,15.248,13.663,13.96,13.127,12.823
AT1G26170,9.252,9.041,9.084,9.149,9.195,9.07,10.621
AT1G26180,19.059,16.053,17.23,14.081,11.256,10.883,10.748
AT1G26190,6.137,5.809,5.01,5.202,5.455,5.068,4.953
AT1G26200,0.592,0.215,0.12,0.132,0.15,0.188,0.116
AT1G26208,0.358,0.734,0.58,0.794,0.668,1.022,0.962
AT1G26210,0,0,0,0,0,0,0
AT1G05987,0.67,0.396,0.468,0.514,0,0,0.051
AT1G26218,1.253,1.57,2.181,2.657,2.66,2.606,2.434
AT1G26220,0,0,0,0,0,0,0
AT1G26230,9.341,7.239,6.165,5.149,3.986,3.068,2.149
AT1G26225,0,0,0,0,0,0,0
AT1G26233,0,0,0,0,0,0,0
AT1G05993,0.274,0,0,0,0,0,0
AT1G05997,0.117,0,0,0,0,0,0.139
AT1G26235,0,0,0,0,0,0,0
AT1G26240,0.027,0.012,0,0,0,0,0.015
AT1G26250,0.287,0.026,0.026,0.025,0.026,0.046,0.05
AT1G26255,0,0,0,0,0,0,0
AT1G26260,4.832,5.174,4.817,4.562,4.188,2.72,2.215
AT1G26270,28.846,43.561,43.63,46.103,51.692,47.724,51.543
AT1G26300,6.559,6.995,6.772,6.176,4.652,5.197,4.553
AT1G26290,0,0,0,0,0,0,0
AT1G26310,0,0,0,0,0,0,0
AT1G26320,0,0,0,0,0,0,0
AT1G26330,0.988,0.682,0.546,0.48,0.264,0.227,0.157
AT1G26340,15.494,7.856,8.605,8.909,9.987,8.608,9.907
AT1G26350,0,0,0,0,0,0,0
AT1G26355,0,0,0,0,0,0,0
AT1G26360,0.107,0.039,0.055,0.092,0.072,0.032,0.031
AT1G26370,7.264,5.947,6.61,6.314,6.601,6.471,6.774
AT1G26380,0.053,0.1,0.106,0.011,0.074,0.1,1.25
AT1G26390,0,0.048,0.974,1.054,0.038,0.272,2.326
AT1G26400,0.032,0.026,0.082,0.096,0.042,0.062,0.07
AT1G26410,0.122,0.055,0.106,0.16,0.217,0.301,2.074
AT1G26420,0.184,0.1,0.201,0.239,0.345,0.613,1.876
AT1G26430,0,0,0,0,0,0,0
AT1G26440,12.027,12.767,12.923,15.121,18.206,17.821,16.689
AT1G26450,7.159,10.855,11.795,11.434,15.196,14.736,13.402
AT1G26460,14.607,9.593,10.189,9.178,9.999,9.206,9.511
AT1G26470,12.302,11.288,11.192,12.447,12.534,12.207,12.489
AT1G26480,0,0,0.016,0,0,0,0
AT1G26490,0,0,0,0,0,0,0
AT1G26500,0.295,0.112,0.099,0.084,0.104,0.108,0.109
AT1G06003,0,0,0,0,0,0,0
AT1G26510,0,0,0.054,0,0,0,0.036
AT1G26515,0,0.052,0,0,0,0,0
AT1G26520,3.293,2.454,2.646,2.306,2.178,2.162,1.83
AT1G26530,0.612,0.288,0.241,0.269,0.386,0.207,0.15
AT1G26540,0.309,0.316,0.2,0.222,0.073,0.112,0.126
AT1G26550,70.601,63.09,64.915,71.591,71.565,73.356,63.892
AT1G26558,0.017,0.03,0,0.044,0.03,0.032,0
AT1G26560,24.238,14.068,9.886,9.178,8.958,8.339,6.21
AT1G26570,14.435,8.904,7.255,6.511,4.681,3.798,3.039
AT1G26580,41.514,51.706,57.45,67.085,87.332,82.809,79.207
AT1G26590,0.223,0.288,0.188,0.28,0.121,0.076,0.096
AT1G26600,1.064,0.862,0.87,0.764,0.804,0.488,0.465
AT1G26610,0.155,0.184,0.228,0.216,0.216,0.192,0.08
AT1G26620,4.912,5.378,5.185,5.994,7.563,6.852,7.087
AT1G26630,521.593,458.183,431.26,412.742,371.135,373.144,366.592
AT1G26640,20.703,19.373,17.337,16.848,14.21,13.705,12.276
AT1G26650,24.278,22.489,19.917,19.562,11.795,11.227,9.483
AT1G26660,3.469,2.647,3.04,3.234,4.995,4.505,5.797
AT1G26665,54.8,68.162,94.583,112.469,174.654,186.8,204.832
AT1G26670,70.871,94.702,89.412,97.542,91.898,97.371,97.364
AT1G26680,0.14,0.104,0.092,0.109,0.044,0.026,0.021
AT1G26690,21.038,26.856,22.674,23.761,18.527,17.78,14.907
AT1G06007,0,0,0,0,0,0,0
AT1G26700,0.609,0.802,0.528,0.329,0.11,0.032,0.024
AT1G26710,0,0,0,0,0,0,0
AT1G26720,0.081,0,0.026,0,0,0,0
AT1G06013,0,0,0,0,0,0,0
AT1G26730,5,2.929,3.172,3.193,2.213,1.992,1.783
AT1G26740,6.617,3.678,3.414,3.838,3.295,3.968,3.982
AT1G26750,15.306,9.86,9.765,8.623,6.165,5.678,5.568
AT1G06017,0.084,0,0.145,0.143,0.073,0.24,0
AT1G26760,1.133,0.812,0.504,0.434,0.162,0.122,0.159
AT1G26761,14.116,3.546,4.614,2.14,0.15,0.188,0.063
AT1G26762,0,0,0.038,0.039,0,0,0
AT1G06023,0,0,0,0,0,0.078,0.086
AT1G26770,29.8,11.588,9.284,6.613,6.584,5.136,2.771
AT1G26773,0,0,0,0,0,0,0
AT1G26780,2.809,2.087,1.741,1.495,1.014,0.861,0.738
AT1G26790,0.756,0.551,0.639,0.994,0.432,0.536,0.328
AT1G26795,0,0,0,0,0,0,0
AT1G26796,0,0,0,0,0,0,0
AT1G26797,0,0,0,0,0,0,0
AT1G26798,0,0,0,0,0,0,0
AT1G26799,0,0,0,0,0,0,0
AT1G26800,15.345,29.509,28.907,34.261,28.515,36.596,37.515
AT1G26810,4.303,4.045,3.783,3.336,2.29,1.974,1.628
AT1G26815,0.058,0,0.1,0.047,0,0,0
AT1G06027,0,0.046,0,0,0.102,0,0
AT1G26820,9.358,13.651,13.438,13.733,12.47,16.471,10.178
AT1G26830,30.897,31.287,29.915,32.673,40.992,39.817,42.788
AT1G26840,3.451,1.708,1.305,0.978,0.738,0.394,0.192
AT1G26850,132.357,131.834,118.728,111.285,96.928,106.088,104.728
AT1G26860,0,0,0,0,0,0,0
AT1G26870,0.064,0.041,0.072,0.014,0,0,0.028
AT1G26880,45.48,23.99,24.721,21.748,18.023,16.853,15.024
AT1G06033,5.551,6.485,3.075,3.551,2.54,1.526,2.043
AT1G26890,0.318,0.916,0.584,0.79,0.498,0.519,0.45
AT1G26900,2.083,2.163,2.05,1.782,1.804,1.6,1.522
AT1G26910,10.037,7.937,7.669,6.197,3.234,2.84,2.401
AT1G26911,0.318,0.329,0.466,0.28,0.127,0.134,0.108
AT1G06037,0,0.078,0.088,0,0,0,0
AT1G26920,45.471,54.775,53.261,61.493,65.351,68.963,70.697
AT1G26921,0,0,0,0,0.084,0.084,0
AT1G26930,6.669,9.194,9.264,9.585,9.525,9.8,11.551
AT1G26940,11.771,11.554,11.369,11.069,9.659,8.834,7.102
AT1G26945,67.678,54.107,54.195,66.486,50.584,46.949,36.791
AT1G26950,0,0,0,0,0,0,0
AT1G26960,11.343,10.341,8.773,8.489,5.707,4.336,4.495
AT1G26970,0.282,0.244,0.149,0.19,0.056,0.024,0.026
AT1G26976,0,0,0,0,0,0,0
AT1G26990,0,0,0,0,0.005,0,0
AT1G27000,37.921,43.376,46.977,45.464,42.581,45.109,47.225
AT1G27008,0.042,0,0,0,0,0,0.04
AT1G27020,7.433,2.339,1.676,2.38,2.348,2.229,2.462
AT1G27030,21.104,23.807,26.356,29.202,25.867,33.355,23.817
AT1G27040,0.032,0.009,0.01,0.021,0,0,0.01
AT1G27045,0,0.051,0.054,0.041,0,0,0
AT1G27050,4.128,2.392,3.232,2.906,3.01,3.065,3.51
AT1G27060,0.589,0.382,0.304,0.36,0.438,0.218,0.205
AT1G27070,7.336,7.273,6.415,6.282,5.725,5.169,5.827
AT1G27080,0.008,0.016,0.016,0.015,0.033,0.018,0.026
AT1G27090,58.538,53.285,66.345,76.309,104.772,119.721,123.472
AT1G27100,21.359,21.923,24.831,26.323,31.333,29.392,35.82
AT1G27110,0.902,0.698,0.552,0.482,0.358,0.641,0.233
AT1G27120,7.148,5.369,5.315,4.364,2.26,2.136,1.848
AT1G06043,0,0,0,0,0,0.122,0
AT1G27130,34.258,34.338,39.272,39.267,34.724,40.043,40.86
AT1G27135,0,0,0,0,0,0,0
AT1G27140,1.229,0.992,1.115,1.002,0.36,0.176,0.399
AT1G27150,34.316,55.887,56.436,56.112,55.005,57.398,53.214
AT1G27160,0.118,0.025,0.056,0.055,0.116,0.032,0.035
AT1G27170,1.016,1.776,1.734,1.946,2.006,2.333,2.351
AT1G27180,2.158,2.261,1.926,1.94,1.928,1.958,1.99
AT1G27190,35.831,31.154,32.642,28.892,21.514,24.247,27.428
AT1G27200,17.726,28.468,24.192,23.442,21.51,28.329,28.38
AT1G06047,0,0,0,0,0,0,0
AT1G27210,23.804,23.106,23.042,25.867,26.232,25.33,21.328
AT1G06053,0,0,0,0,0,0,0
AT1G06057,0,0,0,0,0,0,0
AT1G27220,0,0,0,0,0,0,0
AT1G27240,0,0,0,0,0,0,0
AT1G27250,0,0,0,0,0,0,0
AT1G27260,0,0,0,0,0,0,0
AT1G27270,0,0,0,0,0,0,0
AT1G06063,0,0,0,0,0,0,0
AT1G06067,0,0,0,0,0,0,0
AT1G27280,0,0,0.032,0,0,0,0
AT1G06073,0,0,0,0,0,0,0
AT1G27285,0.596,0.616,0.503,0.49,0.424,0.273,0.335
AT1G27290,88.559,124.291,130.145,131.15,161.95,167.297,182.142
AT1G27300,20.57,29.92,32.611,37.087,37.033,41.122,44.518
AT1G06083,1.744,3.458,3.702,2.358,2.387,2.389,2.569
AT1G27310,109.366,98.483,100.615,100.999,111.081,114.641,118.903
AT1G27320,36.736,40.027,39.974,43.193,50.343,54.71,60.195
AT1G27330,50.165,31.9,28.25,24.256,19.947,21.917,23.229
AT1G27340,31.463,29.438,31.172,29.212,27.757,28.651,29.082
AT1G27350,47.627,43.416,40.057,38.1,30.545,30.529,29.484
AT1G27360,1.075,0.76,0.81,0.734,0.808,0.883,0.818
AT1G27370,4.536,4.122,3.945,3.614,3.593,3.156,3.067
AT1G27380,3.152,4.807,4.087,3.694,4.441,3.173,2.106
AT1G27385,21.491,20.128,17.836,14.468,11.241,10.194,9.494
AT1G27390,17.871,12.731,13.502,13.068,13.027,14.131,14.052
AT1G27400,130.183,76.054,70.917,66.766,68.748,60.468,51.679
AT1G06087,1.571,0.156,0,0.51,0.187,0,0.344
AT1G27410,2.283,2.01,2.035,2.53,3.279,4.08,5.567
AT1G27420,2.042,1.442,1.33,1.732,1.876,2.69,4.183
AT1G27430,13.627,13.219,12.964,14.535,16.878,16.971,18.232
AT1G27435,17.331,12.067,12.916,11.503,11.823,12.248,12.262
AT1G27440,6.065,6.969,6.922,7.304,9.345,7.67,6.532
AT1G27450,56.304,45.942,42.93,35.806,29.846,24.842,23.123
AT1G27460,18.345,16.579,14.581,11.159,7.766,6.104,5.469
AT1G27461,10.405,26.621,35.14,54.067,71.273,82.773,81.127
AT1G27470,5.504,3.699,4.53,4.785,6.171,7.23,8.188
AT1G27480,16.13,11.113,10.743,6.385,2.812,2.236,1.407
AT1G27490,0,0,0,0,0,0,0
AT1G27500,6.912,6.704,5.76,5.301,5.301,5.527,5.356
AT1G27510,33.186,31.248,38.474,40.252,52.587,46.511,48.945
AT1G27520,16.844,16.073,21.388,26.078,36.324,39.922,44.403
AT1G27530,30.334,28.904,36.275,40.025,47.355,45.369,43.774
AT1G27535,0,0,0,0,0,0,0
AT1G27540,6.48,7.06,8.183,7.131,5.987,7.909,9.036
AT1G27550,0,0,0,0,0,0,0
AT1G27555,0,0,0,0,0,0,0
AT1G27560,0,0,0,0,0,0,0
AT1G06093,0,0,0,0,0,0,0
AT1G06097,0,0,0,0,0,0,0
AT1G27565,0,0.15,0.084,0.157,0.171,0.096,0.094
AT1G27570,0,0,0,0,0,0,0
AT1G06103,0,0,0,0,0,0,0
AT1G27580,0,0.034,0.053,0.018,0,0.038,0
AT1G27595,12.306,12.564,13.644,14.035,16.244,16.177,16.645
AT1G27600,27.176,27.026,26.794,27.613,30.759,31.355,33.576
AT1G27610,0.053,0.113,0.166,0.047,0.122,0.124,0.329
AT1G27620,0.944,1.111,1.325,1.433,2.359,2.48,2.898
AT1G27630,10.187,14.068,15.556,15.829,18.682,16.651,16.274
AT1G27640,0.22,0.267,0.34,0.378,0.196,0.21,0.191
AT1G27650,37.278,44.18,54.609,58.991,83.614,93.424,111.025
AT1G27660,3.75,3.59,4.574,4.113,4.715,3.779,3.361
AT1G27670,28.942,28.438,29.152,35.353,40.04,48.422,46.581
AT1G27671,0,0,0,0,0,0,0.032
AT1G27680,5.866,5.017,4.98,4.04,3.854,2.89,2.288
AT1G27690,6.41,5.414,5.542,5.22,5.906,5.973,6.679
AT1G27695,6.938,6.966,7.989,7.686,5.452,6.325,4.64
AT1G27700,5.83,5.444,4.73,3.75,2.582,2.351,2.489
AT1G27710,0,0,0,0,0,0,0
AT1G27720,0.304,0.259,0.196,0.148,0.148,0.238,0.162
AT1G27730,3.857,3.637,4.147,5.296,7.521,8.576,11.942
AT1G27740,0.807,0.238,0.338,0.252,0.067,0.016,0.04
AT1G27750,8.046,8.98,10.868,11.634,15.979,15.758,17.639
AT1G27752,12.037,13.379,14.755,16.776,20.46,23.247,24.301
AT1G27760,63.84,61.484,51.183,46.756,40.256,38.7,35.599
AT1G27770,29.024,21.666,19.123,19.443,19.933,17.095,20.538
AT1G27780,0,0,0,0.004,0,0,0
AT1G27790,0,0,0,0,0,0,0
AT1G27800,0,0,0,0,0,0,0
AT1G27810,0,0,0,0,0,0,0
AT1G27815,0,0.007,0,0,0,0,0
AT1G27820,0,0,0,0,0,0,0
AT1G27840,11.156,11.531,12.103,11.197,12.755,13.785,14.598
AT1G27850,12.398,13.726,11.947,13.078,13.326,12.435,13.325
AT1G27860,0.029,0,0,0.051,0.026,0.028,0.093
AT1G27870,0,0,0,0,0,0,0
AT1G27880,1.542,0.667,0.708,0.406,0.347,0.229,0.27
AT1G27890,0,0,0.02,0.02,0.022,0.021,0
AT1G27900,6.05,6.216,6.691,7.06,6.96,8.015,9.057
AT1G27910,8.223,7.748,6.564,6.45,6.61,6.069,6.341
AT1G27921,0.248,0.528,0.333,0.467,0.553,0.537,0.684
AT1G27920,0.22,0.112,0.07,0.09,0.093,0.161,0.138
AT1G27930,15.654,20.274,16.172,16.918,17.803,19.481,19.422
AT1G27940,0.102,0.174,0.2,0.108,0.097,0.079,0.055
AT1G27950,414.307,460.777,434.009,427.19,333.408,347.668,328.221
AT1G27960,4.389,3.178,3.747,3.619,3.74,4.123,4.29
AT1G27970,66.029,45.189,44.352,46.843,43.491,51.255,49.3
AT1G27980,11.75,14.736,16.383,17.727,22.546,28.08,34.752
AT1G27990,14.968,24.108,31.861,43.599,52.238,46.575,41.642
AT1G28000,0,0,0,0.019,0,0,0
AT1G28005,0,0,0,0,0,0,0
AT1G28002,0,0,0,0,0,0,0
AT1G28010,6.857,5.612,5.809,6.172,6.479,6.79,7.65
AT1G28020,0,0,0,0,0,0,0
AT1G28030,0.024,0.022,0.021,0.022,0.022,0.022,0.048
AT1G28040,0.116,0.059,0.058,0.06,0.076,0.017,0.018
AT1G28050,10.062,12.82,13.514,14.356,17.982,18.199,19.155
AT1G28060,11.139,10.422,10.232,11.622,14.502,13.613,13.663
AT1G28070,2.843,3.559,3.447,3.632,3.328,3.391,3.263
AT1G28080,0.582,0.762,0.644,0.775,0.92,0.97,0.94
AT1G06113,1.002,0.715,0.881,1.278,1.127,0.522,0.315
AT1G28090,11.549,8.046,7.976,6.393,5.736,5.976,5.856
AT1G06117,0,0.198,0,0.105,0,0,0
AT1G06123,0.108,0.276,0.103,0,0.44,0.641,0.304
AT1G28100,12.258,10.659,10.101,8.182,6.828,6.168,4.56
AT1G28110,12.987,9.341,9.115,6.437,5.55,4.385,3.33
AT1G28120,33.462,29.688,27.796,25.032,22.117,22.736,21.596
AT1G28130,34.225,21.342,22.204,20.783,17.63,14.677,11.444
AT1G28135,0.07,0,0.066,0,0,0,0
AT1G28140,15.168,12.643,15.718,11.474,10.398,10.316,11.65
AT1G28150,19.637,17.616,21.669,17.658,16.632,12.615,11.559
AT1G28160,0,0,0.026,0,0,0,0
AT1G28170,0.039,0.196,0.055,0.194,0.038,0.204,0.142
AT1G28180,0.015,0,0,0,0,0,0
AT1G28190,1.926,1.529,1.832,2.255,4.119,4.653,7.167
AT1G06127,0,0,0,0,0,0,0
AT1G28200,24.373,34.437,33.673,33.846,44.922,50.937,58.249
AT1G28210,1.02,0.646,0.686,0.808,0.79,0.998,1.272
AT1G28220,0.019,0.104,0.036,0.103,0.13,0.036,0.172
AT1G28230,4.815,12.229,9.824,10.498,9.963,12.501,11.735
AT1G28240,23.608,21.8,18.864,20.099,21.039,20.718,20.633
AT1G28250,25.716,22.456,18.363,17.425,14.02,12.782,13.658
AT1G28260,10.286,26.857,26.425,29.387,39.226,37.82,39.226
AT1G28265,0,0,0,0,0,0,0
AT1G06133,0,0,0,0,0,0,0
AT1G28270,0,0,0,0,0.018,0.02,0
AT1G28280,21.879,19.654,19.27,21.81,34.123,35.306,39.183
AT1G28290,82.043,42.151,36.792,30.468,26.061,21.103,20.584
AT1G28300,0.019,0.014,0,0,0.018,0,0
AT1G28305,0,0,0,0,0,0,0
AT1G28306,0,0,0,0,0,0,0
