GeneID,60mins,240mins,480mins,720mins,1440mins,2160mins,3600mins
AT1G04400,79.15,91.351,98.446,94.826,112.757,127.152,142.304
AT1G04410,476.885,526.52,577.751,547.136,430.585,396.058,378.796
AT1G04420,66.025,59.411,49.713,42.561,33.743,25.703,19.718
AT1G04425,3.189,3.578,3.938,2.768,1.36,0.824,0.211
AT1G04430,83.047,75.204,71.407,63.655,53.656,45.793,53.436
AT1G04440,44.604,43.532,45.632,45.194,49.065,55.382,61.242
AT1G04445,0.162,0.154,0.277,0.41,0.204,0.258,0.199
AT1G04450,0,0,0,0,0,0,0
AT1G04455,0,0,0,0,0,0,0
AT1G04457,0,0,0,0,0,0,0
AT1G04470,0.013,0.006,0,0.014,0,0,0.007
AT1G04263,0.462,0.423,2.346,0.828,1.691,3.132,1.462
AT1G04480,100.393,77.713,75.5,60.98,39.008,30.322,27.969
AT1G04267,3.299,0.61,1.846,1.212,1,0.982,2.183
AT1G04273,3.55,3.266,1.912,2.239,2.126,2.301,1.431
AT1G04277,3.505,1.799,1.986,1.203,1.521,1.322,0.982
AT1G04490,0.493,0.306,0.44,0.396,0.352,0.307,0.298
AT1G04500,0.132,0.077,0.06,0.124,0.098,0.098,0.11
AT1G04510,24.011,24.239,24.775,24.645,27.798,28.363,31.239
AT1G04520,20.352,12.541,12.298,10.505,6.558,5.069,2.501
AT1G04530,43.28,27.746,26.389,23.466,19.666,16.71,19.444
AT1G04540,2.059,1.724,1.806,1.52,1.306,1.256,0.833
AT1G04550,23.903,15.789,16.337,14.742,10.596,10.205,10.276
AT1G04555,5.664,4.769,5.229,5.143,5.13,4.599,5.848
AT1G04560,13.494,13.288,8.035,9.87,15.143,15.727,15.919
AT1G04570,0.395,0.318,0.241,0.342,0.326,0.238,0.395
AT1G04580,0.04,0.023,0.016,0.026,0.024,0.026,0.074
AT1G04590,9.607,9.686,9.073,8.702,7.984,6.415,6.264
AT1G04600,0.119,0.082,0.073,0.067,0.107,0.074,0.03
AT1G04610,3.232,4.111,5.019,5.702,3.689,2.678,1.334
AT1G04620,21.828,19.512,21.548,21.236,21.173,21.526,18.265
AT1G04625,0,0,0,0,0.028,0,0
AT1G04630,29.654,28.81,29.739,26.697,21.397,19.05,12.399
AT1G04635,1.732,1.545,1.49,1.151,0.844,0.612,0.75
AT1G04640,14.349,11.64,10.753,8.746,6.415,4.044,1.747
AT1G04645,0,0,0,0,0,0,0
AT1G04650,0.588,0.626,0.496,0.44,0.34,0.24,0.219
AT1G04283,0,0,0,0,0,0,0
AT1G04660,1.151,2.071,2.816,3.67,3.543,5.716,5.409
AT1G04670,0,0,0,0,0,0,0
AT1G04680,113.338,91.316,92.335,95.719,83.914,70.288,57.95
AT1G04690,58.383,63.496,56.937,52.806,42.562,42.775,41.575
AT1G04700,0.613,0.768,0.479,0.491,0.466,0.419,0.282
AT1G04710,12.744,11.069,10.105,8.268,6.793,4.509,4.01
AT1G04720,0,0,0,0,0,0,0
AT1G04730,2.548,2.234,2.361,1.912,1.32,0.993,0.489
AT1G04750,51.322,56.996,56.373,56.7,44.032,40.74,41.037
AT1G04287,0,0,0,0,0,0,0
AT1G04760,1.389,1.183,1.474,0.892,0.942,0.606,0.554
AT1G04770,10.606,5.466,6.188,4.627,2.515,1.456,1.395
AT1G04778,1.347,1.16,1.215,1.471,1.363,1.363,1.159
AT1G04780,15.984,19.334,19.886,19.958,25.739,26.337,30.779
AT1G04790,10.976,11.357,11.351,11.486,11.559,11.514,11.823
AT1G04800,28.811,35.448,38.35,37.365,28.81,21.549,14.92
AT1G04810,26.147,31.73,33.466,33.301,37.367,36.569,41.02
AT1G04820,420.792,409.559,401.373,442.055,376.077,358.096,252.692
AT1G04830,15.802,18.306,20.977,23.8,28.265,28.353,27.087
AT1G04840,0.36,0.351,0.412,0.432,0.271,0.312,0.436
AT1G04850,38.514,41.968,45.05,47.523,51.387,45.629,40.604
AT1G04860,12.708,13.204,12.514,12.52,13.384,11.639,12.056
AT1G04870,9.716,9.145,8.228,8.307,8.27,7.956,11.402
AT1G04880,0.372,0.311,0.329,0.242,0.314,0.236,0.221
AT1G04890,0,0,0,0,0,0,0
AT1G04293,0,0,0,0,0,0,0
AT1G04895,0,0,0,0,0,0,0
AT1G04900,3.014,2.921,3.034,2.721,2.299,1.842,1.594
AT1G04297,0.071,0.061,0.036,0.07,0.147,0.075,0.034
AT1G04910,19.512,21.206,21.588,21.64,23.579,21.986,20.611
AT1G04303,0.682,0.694,0.498,1.337,0.81,0.981,0.405
AT1G04920,1.004,0.768,0.764,0.692,0.702,0.619,0.731
AT1G04930,1.886,1.752,1.813,1.952,1.792,2.454,2.899
AT1G04945,1.29,1.012,1.064,0.921,1.127,1.01,1.682
AT1G04940,3.628,2.783,2.066,1.568,1.224,1.243,0.875
AT1G04950,11.816,14.915,14.965,14.953,17.379,16.148,16.364
AT1G04960,17.3,15.01,15.288,15.348,15.287,15.399,16.506
AT1G04970,24.665,26.849,29.341,27.378,31.954,34.733,35.472
AT1G04980,9.06,8.53,7.846,6.882,4.304,3.711,2.764
AT1G04985,11.698,13.061,14.748,15.161,19.359,19.666,21.612
AT1G04990,17.199,15.86,17.03,15.818,17.674,13.901,10.094
AT1G05000,3.116,3.232,3.042,3.389,4.784,4.178,3.213
AT1G05005,0,0,0,0,0,0,0
AT1G04307,0,0,0,0,0,0,0
AT1G05010,72.303,150.029,168.477,185.165,206.376,295.433,398.071
AT1G05020,0.572,1.597,1.817,2.224,1.784,2.78,4.146
AT1G05030,5.49,5.893,5.651,5.641,4.854,5.363,5.614
AT1G04313,0.064,0,0,0.066,0,0,0
AT1G05035,0,0,0,0,0,0,0
AT1G04323,0,0,0,0,0,0,0
AT1G05040,0,0,0,0,0,0,0
AT1G05055,5.938,5.743,5.078,5.133,4,3.641,4.543
AT1G05060,11.156,11.69,13.5,11.947,12.502,14.051,18.919
AT1G05061,0.277,0.322,0.2,0.131,0.207,0.184,0.341
AT1G05065,1.882,1.999,1.577,1.276,0.928,0.819,0.6
AT1G05070,14.216,15.152,16.923,16.962,17.673,15.857,16.415
AT1G05080,0,0,0,0,0,0,0
AT1G05085,0,0,0,0,0,0,0
AT1G04327,0,0,0,0,0,0,0
AT1G04333,0,0,0,0,0,0,0
AT1G05087,1.605,1.786,1.862,1.776,2.133,1.769,1.719
AT1G05090,0.89,0.588,0.692,0.552,0.881,0.822,0.62
AT1G05100,1.957,1.793,1.632,1.748,2.099,1.54,0.709
AT1G05120,10.652,12.691,12.487,12.39,13.566,12.652,13.151
AT1G05135,106.259,95.585,115.246,99.443,78.252,59.351,91.414
AT1G05136,0,0,0,0,0,0,0
AT1G05140,47.082,35.965,31.842,28.924,24.522,23.566,23.464
AT1G05150,39.429,38.495,39.695,37.263,27.962,27.006,24.188
AT1G05160,6.303,6.383,6.806,7.646,7.811,7.658,6.875
AT1G05170,16.249,10.124,11.531,10.832,8.49,7.642,5.797
AT1G04337,0,0,0,0,0,0,0
AT1G05180,13.457,12.828,13.653,12.765,14.605,13.945,15.016
AT1G05190,368.299,340.236,302.87,284.703,215.746,164.985,127.025
AT1G05200,3.994,4.281,3.752,3.492,3.948,3.604,4.464
AT1G04343,0,0,0,0,0,0,0
AT1G05205,14.329,11.817,10.735,9.72,5.916,4.442,3.633
AT1G04347,0.64,0.354,0.285,0.122,0.117,0.06,0.172
AT1G05210,7.257,6.059,4.887,3.643,2.412,1.286,1.034
AT1G05220,1.45,1.296,1.764,1.387,0.7,1.039,0.851
AT1G04353,0,0,0,0,0,0,0
AT1G05230,6.667,5.049,5.267,4.633,5.088,4.732,5.17
AT1G05240,0.036,0.045,0.02,0.006,0.01,0.02,0.02
AT1G04357,0,0.084,0.186,0.046,0.043,0.144,0
AT1G04363,0,0,0,0,0,0,0
AT1G04367,0.103,0.03,0.175,0.025,0.04,0.068,0.034
AT1G05250,0,0.014,0,0.038,0,0,0
AT1G05260,130.764,92.941,110.423,109.433,117.698,97.841,63.216
AT1G05270,22.725,25.343,29.152,30.379,37.912,38.119,38.138
AT1G05280,0.306,0.144,0.11,0.118,0.061,0.182,0.137
AT1G04373,0,0,0,0,0,0,0
AT1G05290,0,0,0,0,0,0,0
AT1G05291,0,0,0,0,0,0,0
AT1G04377,0,0,0,0,0,0,0
AT1G04383,0,0,0,0,0,0,0
AT1G04387,0,0,0,0,0,0,0
AT1G05300,1.14,1.617,1.276,1.465,2.086,2.061,2.704
AT1G05310,2.543,2.56,2.615,3.093,2.842,3.316,2.71
AT1G05320,14.035,11.91,11.363,9.721,8.229,7.559,5.785
AT1G05330,0.204,0.353,0.475,0.192,1.118,0.747,0.986
AT1G05340,26.081,29.194,31.613,39.391,77.807,106.811,151.519
AT1G05350,18.387,18.511,18.567,15.781,11.957,10.805,9.796
AT1G05360,13.64,11.858,12.826,10.821,12.074,11.61,8.704
AT1G05370,0.942,0.859,0.832,0.876,0.752,0.859,0.932
AT1G05380,15.843,19.308,19.457,19.745,24.776,23.974,28.435
AT1G05385,19.017,19.314,16.88,15.407,12.597,11.866,12.866
AT1G05390,0,0,0,0,0,0,0
AT1G05400,0.99,1.024,1.152,0.988,1.446,1.493,2.242
AT1G05410,7.305,8.538,8.343,9.219,8.856,8.485,7.88
AT1G05420,6.137,4.766,4.465,4.684,4.633,3.881,3.529
AT1G05430,22.355,23.343,19.131,18.676,16.267,14.219,12.756
AT1G05440,0.992,0.797,0.682,0.607,0.314,0.309,0.173
AT1G05450,0.104,0.117,0.126,0.036,0.109,0.075,0.108
AT1G05460,2.913,3.464,3.212,2.904,2.508,2.361,1.862
AT1G05470,4.015,4.609,4.082,4.401,3.602,3.511,3.418
AT1G05490,1.252,1.338,1.293,1.389,1.148,1.02,0.641
AT1G05500,25.624,24.663,24.323,23.178,18.522,17.59,16.311
AT1G05510,4.618,3.208,2.543,3.284,4.607,3.146,3.034
AT1G05520,20.57,22.292,23.581,22.782,22.09,22.676,23.845
AT1G05530,0.485,0.324,0.296,0.318,0.41,0.183,0.16
AT1G05540,0.384,0.2,0.223,0.1,0.155,0.208,0.114
AT1G05550,0.076,0.069,0.075,0.13,0.04,0.025,0.064
AT1G05562,0,0,0,0,0,0,0
AT1G05560,0,0,0,0,0,0,0
AT1G05570,18.444,24.584,26.922,28.837,33.008,33.599,33.692
AT1G04397,0,0,0,0,0,0,0
AT1G05575,2.113,3.058,3.093,3.737,2.545,2.88,3.192
AT1G05577,0.143,0.182,0.108,0.108,0.098,0.031,0.044
AT1G05580,0,0,0,0,0,0.008,0
AT1G05590,15.555,12.816,10.307,10.019,6.999,6.553,5.666
AT1G05600,5.497,6.656,6.245,5.535,4.653,4.338,4.76
AT1G05610,0.375,0.454,0.524,0.429,0.557,0.512,0.346
AT1G05615,0,0,0,0,0,0,0
AT1G05620,21.978,19.941,17.116,14.965,12.473,10.038,7.154
AT1G05630,5.015,4.727,4.298,4.082,3.465,3.34,3.67
AT1G05640,3.8,2.684,2.391,2.188,1.692,1.414,1.373
AT1G05650,1.71,0.703,0.499,0.683,0.292,0.248,0.049
AT1G04403,0,0,0,0,0,0,0
AT1G05660,2.351,1.022,0.712,0.96,0.664,0.288,0.126
AT1G05670,3.028,2.7,2.144,1.871,1.803,1.62,1.696
AT1G05675,0.4,0.239,0.267,0.227,0.302,0.24,0.196
AT1G05680,12.354,11.505,10.687,8.479,12.527,7.693,4.138
AT1G05690,0.988,0.69,0.626,0.542,0.358,0.361,0.304
AT1G05700,1.495,1.874,1.289,1.997,1.31,1.583,1.147
AT1G04407,0,0,0,0,0,0,0
AT1G05710,3.658,2.784,2.527,2.715,2.691,2.72,3.156
AT1G05720,11.413,15.974,14.108,11.831,9.262,8.787,7.634
AT1G04413,0.062,0.166,0.13,0.046,0.06,0.126,0.268
AT1G05730,0.248,0.187,0.271,0.229,0.185,0.22,0.213
AT1G04417,0,0,0.13,0,0,0.062,0.062
AT1G05740,0,0,0,0,0,0,0.044
AT1G05750,1.583,1.724,1.736,1.552,1.468,1.44,1.441
AT1G05760,0,0,0,0,0,0,0
AT1G05770,1.23,1.753,2.605,2.796,2.298,1.834,2.226
AT1G05780,10.708,11.096,10.267,8.992,6.41,5.175,6.172
AT1G05783,0.26,0.274,0.128,0.164,0.39,0.298,1.244
AT1G04427,0.081,0.14,0.378,0,0.086,0.155,0.148
AT1G05785,4.855,5.161,5.787,4.896,4.719,4.918,5.533
AT1G05790,18.27,22.206,24.428,25.107,31.649,31.409,34.281
AT1G05800,0,0,0,0,0,0,0.016
AT1G05805,16.686,23.922,25.517,26.702,30.98,35.927,35.983
AT1G05810,25.041,37.088,38.145,40.623,41.837,39.721,35.067
AT1G05820,1.315,1.712,1.82,1.769,1.95,2.186,2.374
AT1G05830,16.537,17.876,18.062,17.75,23.421,21.812,21.879
AT1G05835,0.43,0.566,0.468,0.36,0.592,0.465,0.113
AT1G04433,0,0,0,0,0,0,0
AT1G05840,17.848,27.223,34.382,34.507,38.392,43.138,48.135
AT1G04437,0.192,0.089,0,0.09,0.272,0,0.088
AT1G05850,362.051,375.918,387.115,444.792,421.197,422.214,383.887
AT1G05860,6.176,5.525,5.971,6.535,8.063,7.944,8.093
AT1G05870,38.871,30.99,30.021,25.218,18.507,15.989,10.077
AT1G05880,0.114,0.332,0.242,0.258,0.373,0.334,0.398
AT1G05890,41.221,57.164,63.634,74.344,118.462,134.486,164.892
AT1G05894,0.456,0.276,0.393,0.432,0.553,0.578,0.796
AT1G05900,11.454,10.025,10.034,8.992,9.293,8.172,8.571
AT1G05910,7.883,7.232,6.47,6.415,5.69,4.794,4.863
AT1G05920,0,0,0,0,0.015,0,0
AT1G05930,0,0,0,0.018,0,0,0
AT1G05940,17.163,17.367,17.515,17.447,18.817,19.756,23.62
AT1G05950,2.514,2.45,2.725,2.212,1.52,1.165,1.184
AT1G05960,41.951,42.981,42.825,42.714,50.834,45.693,43.726
AT1G05970,4.592,5.893,7.05,5.935,5.328,5.175,4.673
AT1G05980,0,0,0,0,0,0,0
AT1G05990,0.031,0.029,0.03,0.021,0.033,0,0
AT1G06002,0,0,0,0,0,0,0
AT1G06000,0,0,0,0,0,0,0
AT1G06010,8.941,8.936,9.805,9.565,6.827,6.61,4.147
AT1G06020,0.35,0.318,0.385,0.373,0.351,0.422,0.842
AT1G06030,0.036,0,0,0.033,0,0,0
AT1G06040,114.064,39.945,52.305,61.404,49.236,54.65,63.813
AT1G06045,0,0,0,0,0,0,0
AT1G06050,5.337,4.343,4.473,4.909,5.375,6.131,6.781
AT1G06060,26.721,26.159,29.998,32.221,34.809,39.238,42.103
AT1G06070,12.278,13.32,12.696,13.47,16.07,18.214,18.274
AT1G04443,0,0,0,0,0,0,0
AT1G06080,16.379,27.807,27.958,32.923,17.186,16.264,11.616
AT1G06090,2.913,2.752,2.183,1.984,1.442,1.639,0.995
AT1G06100,0,0.086,0.024,0.052,0.096,0.026,0.024
AT1G06110,27.627,33.454,38.738,40.598,48.916,54.066,50.962
AT1G06120,0.972,0.745,0.667,0.58,0.144,0.264,0.041
AT1G06130,12.174,13.126,13.514,14.685,15.371,12.788,13.172
AT1G06135,0.04,0.041,0,0,0,0,0
AT1G06137,0,0,0,0,0,0,0
AT1G06140,0.39,0.435,0.44,0.326,0.198,0.322,0.254
AT1G06143,1.57,1.494,1.196,0.958,0.684,0.774,0.727
AT1G06150,26.968,19.336,18.303,16.218,18.415,16.532,18.606
AT1G06148,0,0.009,0.053,0,0.08,0.064,0.152
AT1G06160,0.131,0.076,0.065,0.094,0,0.109,0.047
AT1G06170,0.055,0.151,0.136,0.024,0.056,0.068,0.056
AT1G04447,0,0,0,0,0,0,0
AT1G06180,4.785,3.668,2.887,3.311,3.652,3.011,3.216
AT1G06190,45.505,38.864,32.013,29.175,25.447,19.36,17.895
AT1G06200,32.028,35.812,37.311,37.537,45.237,49.782,56.679
AT1G06210,16.561,16.349,15.659,14.659,15.288,13.709,12.066
AT1G06220,20.84,19.314,18.589,17.688,16.955,14.393,15.537
AT1G06225,0.252,0.217,0.063,0.384,0.196,0.064,0.261
AT1G06230,21.325,24.166,23.515,24.335,33.205,33.142,38.409
AT1G06240,7.537,6.776,6.563,5.152,3.996,4.173,4.345
AT1G06250,2.033,2.434,1.983,2.002,1.72,2.288,2.514
AT1G06265,1.998,2.654,3.353,3.114,5.22,5.613,6.312
AT1G06260,0,0,0,0,0,0,0
AT1G06270,2.254,1.464,1.308,1.575,1.799,1.363,1.882
AT1G06280,0,0.031,0,0,0,0,0
AT1G06290,55.154,54.061,46.224,43.178,38.651,35.518,32.108
AT1G06310,0.186,0.276,0.148,0.18,0.1,0.04,0.01
AT1G06320,0.247,0.252,0.173,0.135,0.21,0.104,0
AT1G06330,0.791,0.71,0.463,0.724,0.541,0.314,0.205
AT1G06340,0.456,0.364,0.456,0.475,0.091,0.262,0.028
AT1G06350,22.174,15.729,16.01,15.741,11.489,6.002,1.744
AT1G06360,144.916,99.412,90.129,69.225,45.632,40.908,28.843
AT1G06370,3.054,3.058,3.414,3.57,4.344,4.466,4.341
AT1G06380,3.078,2.613,2.484,3.117,2.965,2.629,3.821
AT1G06390,51.683,64.954,66.924,70.912,70.546,61.812,68.321
AT1G06400,44.035,46.391,51.319,60.111,78.861,93.291,95.104
AT1G04453,0,0,0,0,0,0,0.049
AT1G06410,60.248,58.054,54.818,53.063,47.841,47.219,49.942
AT1G06420,1.276,1.342,1.512,0.918,0.414,0.412,0.15
AT1G06430,30.868,22.912,22.352,21.666,24.514,25.299,30.982
AT1G06440,0.612,0.899,0.745,0.516,0.58,0.392,0.754
AT1G06450,0.286,0.384,0.391,0.314,0.244,0.303,0.442
AT1G04463,0,0,0,0,0,0,0
AT1G06460,10.27,13.261,13.828,12.603,13.882,12.261,15.41
AT1G04467,0.099,0.133,0.339,0.036,0.102,0.1,0.246
AT1G06470,10.512,10.162,10.28,8.361,6.941,6.244,6.271
AT1G06475,0,0,0,0,0,0,0
AT1G06480,0,0,0,0,0,0,0
AT1G06490,1.562,1.731,1.704,1.586,1.44,1.243,1.298
AT1G06500,6.119,7.631,7.356,7.566,6.828,6.11,6.554
AT1G04473,0.587,0.8,0.484,0.277,0.329,0.292,0.351
AT1G06515,15.116,16.662,14.826,13.802,9.842,11.188,10.556
AT1G04477,1.115,0.578,1.097,1.046,0.308,0.358,0.611
AT1G06510,12.335,13.165,12.329,10.633,10.787,8.472,9.239
AT1G06520,1.175,1.402,1.194,1.221,2.194,3.17,6.186
AT1G06530,0,0,0,0,0,0,0
AT1G06540,0.272,0.177,0.122,0.074,0.086,0.125,0.046
AT1G06550,39.38,29.584,25.262,18.858,14.518,12.342,10.702
AT1G06560,4.463,4.347,4.309,4.825,5.169,6.159,9.569
AT1G04483,0.206,0.1,0.1,0.424,0.404,1.344,3.261
AT1G06570,56.6,89.103,139.601,210.274,510.848,752.207,792.978
AT1G06580,1.3,1.745,1.891,1.678,1.942,2.013,1.994
AT1G06590,4.173,4.141,4.401,4.086,3.307,3.248,4.399
AT1G06610,0,0,0,0,0,0.31,0
AT1G06620,13.825,12.164,11.337,10.987,9.111,9.057,6.635
AT1G06630,8.974,9.924,11.024,11.004,13.29,14.663,15.623
AT1G06640,39.139,40.565,40.115,37.04,29.761,32.276,32.718
AT1G06645,8.877,9.915,9.095,8.239,9.293,9.625,10.733
AT1G04487,0,0,0,0,0,0,0
AT1G06650,13.727,13.157,12.406,11.812,12.888,12.433,15.046
AT1G06660,1.153,1.209,1.219,1.044,0.841,0.522,0.368
AT1G06670,11.998,12.07,10.733,10.565,12.117,10.12,10.058
AT1G06680,975.736,1101.083,962.544,956.189,614.938,468.813,283.69
AT1G06690,32.671,21.878,19.593,15.825,14.001,11.369,9.095
AT1G06700,73.88,88.671,99.561,107.162,118.142,115.758,119.751
AT1G06710,0.743,0.781,0.901,0.746,0.83,0.816,1.076
AT1G04493,0,0,0,0,0,0,0
AT1G04497,0,0,0,0,0,0,0
AT1G06720,4.597,4.373,3.612,3.869,5.152,4.151,5.623
AT1G06730,10.351,9.09,8.43,7.947,8.024,8.086,9.122
AT1G06740,1.222,1.38,1.238,1.093,1.23,1.037,1.416
AT1G06750,0.031,0.018,0.05,0.041,0.074,0.08,0.094
AT1G06760,43.987,66.211,61.764,69.317,54.755,56.394,49.253
AT1G04503,0,0,0,0,0,0,0
AT1G06770,2.742,3.635,3.344,3.143,2.87,2.827,3.258
AT1G06780,8.106,7.701,7.525,7.215,8.108,8.507,8.456
AT1G06790,3.306,2.891,2.897,2.719,2.216,1.816,2.005
AT1G04507,0,0,0,0,0,0,0
AT1G06800,2.091,1.939,1.938,2.01,1.949,2.246,2.754
AT1G04513,0,0,0,0,0,0,0
AT1G06810,0.11,0.032,0,0.027,0.042,0,0.042
AT1G06820,19.475,16.165,13.939,12.227,9.131,7.653,7.021
AT1G06830,1.297,1.311,1.116,0.807,1.011,1.078,1.959
AT1G06840,14.689,16.037,16.587,16.177,16.133,18.357,23.101
AT1G06850,17.483,19.242,21.015,21.871,24.151,25.291,21.576
AT1G04517,0,0,0,0,0,0,0
AT1G06860,0,0,0,0,0,0,0
AT1G04523,0,0,0,0,0,0,0
AT1G06870,13.207,11.977,11.663,9.771,8.741,8.497,7.535
AT1G04527,0,0,0,0,0,0,0
AT1G06880,0,0,0,0,0,0,0
AT1G06890,44.915,49.764,53.382,49.983,48.823,49.544,48.586
AT1G06900,21.666,25.1,26.142,24.92,23.733,20.303,21.578
AT1G06910,3.854,3.607,3.498,3.072,2.703,2.556,2.541
AT1G06920,0.078,0.085,0.038,0.078,0,0.038,0
AT1G06923,0.148,0.077,0.168,0.084,0,0.03,0
AT1G04533,0.044,0.122,0.042,0.06,0,0.084,0.04
AT1G06925,0,0,0,0,0.05,0,0
AT1G06930,1.798,1.798,1.994,2.105,1.165,1.204,0.709
AT1G06950,83.57,71.108,62.124,57.183,50.709,40.997,44.154
AT1G06960,8.23,9.988,8.801,8.918,7.75,5.83,3.969
AT1G06970,0.041,0.028,0.049,0.071,0.108,0.042,0.041
AT1G06980,15.585,19.619,22.783,24.2,22.518,23.483,17.883
AT1G06990,0,0,0,0,0.017,0,0
AT1G07000,4.663,4.772,4.723,5.37,4.969,5.432,8.059
AT1G07010,29.375,15.169,15.234,12.654,8.194,5.545,4.271
AT1G04537,0,0,0,0,0,0,0
AT1G07020,5.444,6.972,7.765,8.139,9.389,8.075,8.582
AT1G04547,0.286,0.266,0,0.805,0,0.284,0.262
AT1G07025,0,0,0,0,0,0,0
AT1G07030,13.3,11.511,12.764,12.767,14.596,13.864,14.771
AT1G07040,20.739,36.5,55.19,70.093,142.211,176.375,188.382
AT1G07050,2.572,3.245,3.356,1.935,2.652,2.318,1.087
AT1G07060,0.035,0.09,0.142,0.064,0.096,0.017,0.017
AT1G04557,0,0,0,0,0,0,0
AT1G07070,17.145,16.708,15.232,12.067,8.041,6.173,5.54
AT1G07080,75.2,79.339,81.478,82.033,104.223,105.699,103.889
AT1G07090,11.853,12.003,12.43,14.433,16.363,16.882,15.12
AT1G07100,0,0,0,0,0.294,0,0
AT1G07110,60.393,66.31,71.532,73.046,99.252,91.254,88.553
AT1G07119,0.077,0.169,0.116,0.092,0.157,0.132,0.068
AT1G07120,0.018,0.048,0.051,0.024,0.02,0.018,0.019
AT1G04563,0.385,0.584,0,0.413,0.194,0.098,0.103
AT1G07128,0,0.017,0,0,0.064,0.062,0.064
AT1G07130,0,0,0,0,0,0,0
AT1G07135,10.226,9.688,11.652,11.114,10.505,10.358,22.51
AT1G07140,84.007,76.54,85.251,90.07,76.181,81.412,82.975
AT1G07150,5.942,5.301,5.697,5.67,9.502,8.688,9.245
AT1G07160,0.118,0.168,0.138,0.121,0.338,0.2,0.305
AT1G07170,7.253,9.126,10.167,9.733,9.484,10.168,11.686
AT1G07175,0.641,0.6,0.59,0.635,0.333,0.602,0.273
AT1G07180,1.341,0.415,0.238,0.199,0.174,0.165,0.203
AT1G07190,0,0,0,0,0,0,0
AT1G07200,11.283,11.157,11.549,11.361,14.165,15.239,17.554
AT1G07210,14.186,13.647,13.136,12.311,10.835,10.844,11.889
AT1G07220,4.723,4.522,4.207,4.724,4.407,4.624,5.637
AT1G04567,0,0.309,0.058,0.211,0.22,0,0.065
AT1G07230,13.764,21.361,22.402,24.418,31.011,41.218,48.791
AT1G07240,13.265,16.169,17.968,17.657,19.756,22.217,27.385
AT1G07250,12.398,13.984,14.431,14.729,19.481,21.795,23.575
AT1G07260,5.168,5.03,4.649,4.912,4.063,4.32,3.609
AT1G07270,0.796,0.594,0.467,0.477,0.258,0.132,0.172
AT1G07280,2.792,4.3,4.043,3.592,3.78,3.132,3.104
AT1G04573,0,0,0,0,0,0,0
AT1G07290,1.423,1.401,1.425,1.49,1.142,0.933,1.182
AT1G07300,1.553,1.51,1.802,2.073,2.604,3.558,3.741
AT1G07310,23.056,31.992,34.602,41.724,64.495,90.581,112.998
AT1G07320,219.076,213.642,202.498,198.399,159.227,126.856,81.558
AT1G07330,0.024,0.044,0.016,0.059,0.033,0.031,0.07
AT1G07340,0,0.014,0,0,0.028,0.085,0.092
AT1G07350,49.596,26.051,27.118,26.968,33.868,41.41,49.514
AT1G07360,27.52,24.918,22.476,23.468,27.757,27.014,27.025
AT1G07370,12.532,9.289,8.422,8.005,3.669,2.524,1.428
AT1G07380,7.362,7.778,6.947,8.035,8.348,8.538,9.177
AT1G07390,0.782,0.818,0.687,0.686,0.941,0.95,2.083
AT1G07400,9.428,7.188,6.649,6.822,9.777,6.317,7.146
AT1G07410,4.394,3.939,3.391,3.505,2.83,3.149,2.233
AT1G07420,21.18,21.398,25.416,24.331,21.721,24.893,19.912
AT1G07430,1.111,0.957,0.926,0.723,1.46,1.393,1.377
AT1G07440,15.104,17.038,15.698,14.47,13.527,12.339,6.194
AT1G07450,0.254,0.172,0.122,0.082,0.027,0,0
AT1G07460,0,0,0,0,0,0,0
AT1G07470,15.29,15.965,15.753,16.226,21.364,19.19,18.803
AT1G04577,0.692,0.084,0,0.308,0.202,0.095,0
AT1G07473,0.05,0.046,0.102,0.025,0.08,0.049,0.028
AT1G04583,0,0,0,0,0,0,0
AT1G07476,0.03,0,0,0,0.029,0.063,0
AT1G07480,11.235,12.489,13.139,14.345,19.02,19.988,18.896
AT1G04587,1.698,1.793,1.365,1.452,1.852,2.128,1.082
AT1G07485,0.112,0,0,0.026,0.073,0.074,0
AT1G07490,0,0,0,0,0,0,0
AT1G07510,4.806,4.466,4.432,4.576,4.491,4.196,4.403
AT1G07500,0,0,0,0,0,0,0
AT1G07520,0,0,0,0,0,0,0
AT1G07530,17.105,19.502,21.088,22.724,28.618,32.797,39.495
AT1G07540,0.088,0.008,0.03,0.056,0.029,0.029,0
AT1G04593,0,0,0,0,0,0,0
AT1G07550,0.166,0.279,0.353,0.372,0.432,0.618,0.534
AT1G07560,0.95,1.167,1.07,0.994,1.143,1.201,1.479
AT1G07570,25.273,20.738,22.59,22.044,20.224,18.803,21.607
AT1G04597,0,0,0,0,0,0,0
AT1G07580,0,0,0,0,0,0,0
AT1G07590,73.407,66.277,63.662,65.502,53.136,52.608,54.793
AT1G07600,0,0,0,0,0,0,0
AT1G04603,0,0,0,0,0.056,0,0
AT1G07610,65.47,52.721,51.407,68.23,42.749,40.111,39.738
AT1G07615,3.586,3.149,2.679,3.235,3.163,3.114,3.3
AT1G07620,0.908,1.004,0.788,0.979,0.856,0.882,0.88
AT1G04607,0,0,0,0,0,0,0
AT1G07630,9.393,9.518,10.389,9.881,9.707,10.658,12.73
AT1G07640,8.764,6.202,6.764,7.281,8.097,10.373,10.197
AT1G07650,31.807,30.198,32.633,32.192,39.62,40.023,43.597
AT1G07645,1.357,1.652,1.347,1.96,3.357,4.056,4.13
AT1G07660,29.949,28.721,27.572,25.033,19.546,17.683,18.757
